time,x,y,z,yaw
1768965556.996936,0.000567199999252713,2.6427681828377306e-16,0.0,8.550679432456723e-13
1768965557.046957,0.0020031999985544264,1.8308588752638418e-15,0.0,1.1634327963277644e-12
1768965557.0970032,0.0030591999982354278,3.086935418618318e-15,0.0,1.227135529408561e-12
1768965557.1489394,0.004351199997932119,4.6785843117769246e-15,0.0,1.2222517086120826e-12
1768965557.197005,0.007619199997189247,8.729277696354305e-15,0.0,1.2446761828137346e-12
1768965557.2469244,0.00959919999688213,1.1244814860209282e-14,0.0,1.2660519652973303e-12
1768965557.2969806,0.014267199996137894,1.7036442756312223e-14,0.0,1.245374303236993e-12
1768965557.3472612,0.01693919999580377,2.0388315179891878e-14,0.0,1.2387980692932202e-12
1768965557.3973596,0.019855199995475276,2.4013107791706278e-14,0.0,1.2259478180391202e-12
1768965557.4469771,0.02636719999474946,3.197775057749353e-14,0.0,1.242473023555918e-12
1768965557.4979172,0.02996719999441517,3.641634258989324e-14,0.0,1.228534792421415e-12
1768965557.54697,0.03786719999369241,4.5939509107943925e-14,0.0,1.184229833958314e-12
1768965557.5971658,0.04215919999336449,5.116885577732568e-14,0.0,1.2181264515655544e-12
1768965557.6469944,0.0466951999929984,5.6650417023833966e-14,0.0,1.1938040569058653e-12
1768965557.6974335,0.056427199992324734,6.820253986184577e-14,0.0,1.2018067533595008e-12
1768965557.7469175,0.06165519999193991,7.447171513005031e-14,0.0,1.1971163512084272e-12
1768965557.7971222,0.0671031999915774,8.087998877109364e-14,0.0,1.158916168740924e-12
1768965557.847,0.0786991999908894,9.449494472118541e-14,0.0,1.1845441392570973e-12
1768965557.897058,0.08485119999052093,1.0172028844792959e-13,0.0,1.1618658030833519e-12
1768965557.94688,0.09782319998984562,1.1670125787555913e-13,0.0,1.1710531887400933e-12
1768965557.997051,0.10466719998946258,1.2468551514995108e-13,0.0,1.1646703734417256e-12
1768965558.0473173,0.11173119998910036,1.3277239165381868e-13,0.0,1.1244876498588201e-12
1768965558.0969594,0.12655919998841408,1.4962195666194003e-13,0.0,1.1476495326460791e-12
1768965558.1470041,0.1343271999880451,1.5845389668123307e-13,0.0,1.1240524579066588e-12
1768965558.1968813,0.15054719998736996,1.765349664251573e-13,0.0,1.1320793316909694e-12
1768965558.246967,0.1590111999869861,1.860718046439626e-13,0.0,1.1256965163926018e-12
1768965558.2968729,0.17661519998633524,2.054515535159547e-13,0.0,1.1063546518520936e-12
1768965558.3469644,0.18577519998593425,2.1561957963585824e-13,0.0,1.115638746831538e-12
1768965558.3973477,0.1951591999855638,2.2599858488004886e-13,0.0,1.0929120559964405e-12
1768965558.446927,0.2146111999848927,2.470232239384002e-13,0.0,1.0988113246812945e-12
1768965558.4969726,0.22469119998450893,2.5804748693621367e-13,0.0,1.0916548348013066e-12
1768965558.5469875,0.24509119998431955,2.789121703228167e-13,0.0,9.174813446140326e-13
1768965558.5969043,0.2552911999842678,2.8757224356338953e-13,0.0,7.769626987272422e-13
1768965558.6469915,0.26549119998422344,2.947287721284528e-13,0.0,6.272566671837103e-13
1768965558.6969786,0.2756911999841827,3.002106530488112e-13,0.0,4.440892099851002e-13
1768965558.7476072,0.2960911999841074,3.0516125163535167e-13,0.0,3.423510037173692e-14
1768965558.7969763,0.30629119998407206,3.0442754701818413e-13,0.0,-1.7639780447439467e-13
1768965558.8490498,0.3164911999840374,3.0152966183572185e-13,0.0,-3.9167275681024837e-13
1768965558.896957,0.3368911999839687,2.8913263882526306e-13,0.0,-8.266712903262719e-13
1768965558.9473133,0.3470911999839356,2.795680191148644e-13,0.0,-1.0489093138967072e-12
1768965558.9968877,0.36749119998386914,2.536386153135991e-13,0.0,-1.4931919423921708e-12
1768965559.0469356,0.37769119998383593,2.372739182611227e-13,0.0,-1.7154299659626052e-12
1768965559.0969849,0.38789119998380267,2.1864248040662576e-13,0.0,-1.9378614081784478e-12
1768965559.146916,0.40829119998373614,1.745796724195378e-13,0.0,-2.3821440366739225e-12
1768965559.196956,0.4184911999837029,1.4914818623575964e-13,0.0,-2.6043820602443623e-12
1768965559.247136,0.4286911999836697,1.2144998826275758e-13,0.0,-2.826620083814802e-12
1768965559.2972646,0.4490911999836035,5.925357300026905e-14,0.0,-3.2714829682464914e-12
1768965559.3470738,0.45929119998357204,2.4715840281523138e-14,0.0,-3.5006840630515084e-12
1768965559.3973918,0.47969119998350906,-5.1372395311466094e-14,0.0,-3.958892834016138e-12
1768965559.4476328,0.48989119998347763,-9.292275312172547e-14,0.0,-4.188093928821155e-12
1768965559.4976718,0.5102911999834148,-1.8303612284655435e-13,0.0,-4.646689537076593e-12
