time,rmse,nees,error
1768965551.443103,0.13026746097786066,0.0,0.2705869810814989
1768965551.4433403,0.13057595570772657,0.0,0.27058698440179046
1768965551.4435096,0.13088417023258503,0.0,0.27103532269664177
1768965551.4436796,0.13119078440509624,0.0,0.2710353273271338
1768965551.4439073,0.13149581315391076,0.0,0.2710353312205404
1768965551.4440823,0.13179927119110452,0.0,0.27103533451226536
1768965551.4442437,0.13210117301650456,0.0,0.2710353373103535
1768965551.4445655,0.13240071070636494,0.0,0.2707520259910447
1768965551.4494867,0.1327007635275351,0.0,0.2714559384783542
1768965551.457738,0.1329992934922144,17.30809321574291,0.2714559424426505
1768965551.4661129,0.13329631440686626,17.92843108658518,0.27145594579564075
1768965551.541747,0.13359183988390638,17.927725566539557,0.27145594864668704
1768965551.546109,0.13359183988390638,17.927725566539557,0.27145595108362786
1768965551.550066,0.13388588334546048,17.927019113089287,0.2718512913732861
1768965551.5547917,0.13417958374619715,18.549463392382073,0.2718512951453949
1768965551.5595176,0.1344718203862043,18.548712993355725,0.271851298337413
1768965551.6512227,0.1350519540998257,18.547208060101205,0.27185130105323024
1768965551.6613145,0.1353398765902711,18.546453984625803,0.27185130337626706
1768965551.670601,0.1353398765902711,18.546453984625803,0.27222361828348407
1768965551.6766372,0.1356274291449545,19.16891123301852,0.27222362190130417
1768965551.6825905,0.1359135737796778,19.168111714694838,0.2722236249654379
1768965551.7692544,0.13648168795044788,19.166508350086694,0.2722236275748479
1768965551.7713494,0.13676368141219136,19.166508350086694,0.27222362980903786
1768965551.778061,0.1370452831575017,19.78816796961585,0.27257488676493263
1768965551.7830768,0.1370452831575017,19.78816796961585,0.2725748902523454
1768965551.7934232,0.1376044328196423,19.786465817002235,0.2725748932090113
1768965551.8687077,0.13788200358303362,19.785612641262652,0.27257489572948307
1768965551.8731985,0.13788200358303362,19.785612641262652,0.2725748978897795
1768965551.8788292,0.13843409380367838,20.407220568609976,0.27290684542677196
1768965551.883012,0.13843409380367838,20.407220568609976,0.2729068487993662
1768965551.886934,0.13898187032622675,20.406317922364902,0.27290685166166934
1768965551.971787,0.13898187032622675,20.40541365277537,0.2729068541042398
1768965551.9776788,0.1392538278807007,20.40450803955426,0.2729068561999597
1768965551.9832492,0.13952451243647254,20.403601312489613,0.2732210536763942
1768965551.9882736,0.13979477400180582,21.02605674776747,0.2732210569450181
1768965551.9941487,0.14006377780642335,21.02510017579951,0.2732210597219532
1768965552.0781527,0.14059805296374278,21.023182335207853,0.27322106209411046
1768965552.0860033,0.14059805296374278,21.023182335207853,0.273221064131506
1768965552.0916321,0.14086334441494733,21.022221587967064,0.27351890672822
1768965552.098181,0.14139184708569202,21.643652757614394,0.2735189099010256
1768965552.1079745,0.14139184708569202,21.643652757614394,0.2735189125992811
1768965552.177017,0.141654288817396,21.64263901382997,0.27351891490653474
1768965552.1892214,0.14191553693402748,21.64162386607043,0.2735189168901612
1768965552.1987453,0.14217560088075964,21.640607554791153,0.273801656734885
1768965552.2119403,0.14243522308617815,22.26303351016859,0.2738016598184171
1768965552.2211819,0.1426936750518124,22.261964445785512,0.2738016624433237
1768965552.284984,0.14320710479006135,22.259821425040247,0.27380166469003425
1768965552.2949903,0.14320710479006135,22.259821425040247,0.2735366954299521
1768965552.306386,0.14346142208257526,22.512660632859507,0.27407044419373916
1768965552.3179617,0.14396939303542255,22.880000661276547,0.2740704473873958
1768965552.333016,0.14422169251840986,22.87887090641828,0.27407045010781483
1768965552.3864627,0.14422169251840986,22.87887090641828,0.27407045243728145
1768965552.3933513,0.1444728794723426,22.877739753069907,0.2740704544423586
1768965552.4005322,0.14472296237233276,22.87660744122764,0.27380826805905484
1768965552.406445,0.14497128989851932,23.129346121115475,0.27432628584711294
1768965552.4126403,0.1452198340756248,23.49782664895093,0.2743262888362216
1768965552.494426,0.14571368124473355,23.49544684538797,0.274326291390135
1768965552.500903,0.14595900040936202,23.49544684538797,0.27432629358334754
1768965552.5057073,0.1462038658641305,24.11660247195082,0.2745700606340612
1768965552.51038,0.14644767658855587,24.11660247195082,0.2745700637593201
1768965552.6000125,0.1466904403903984,24.114102412204677,0.2745700664224189
1768965552.606779,0.1466904403903984,24.114102412204677,0.27457006870368617
1768965552.6118436,0.1471722287511392,24.112849911966194,0.2743136058398411
1768965552.6164806,0.1471722287511392,24.365391310678746,0.2748026481398976
1768965552.621267,0.14741246910061118,24.733884153311475,0.2748026512477336
1768965552.7099953,0.14788989753054324,24.73257133281713,0.2748026538994314
1768965552.7227085,0.14812710036431084,24.729940611948287,0.27480265617354427
1768965552.7276511,0.14812710036431084,24.729940611948287,0.2745490627060497
1768965552.7321126,0.1485984440897085,25.350872465835298,0.2750247918394039
1768965552.7356713,0.1488332098889276,25.34949470183683,0.27502479490894344
1768965552.8150098,0.14906699603569426,25.348115157327126,0.2750247975304854
1768965552.81955,0.14929980950688687,25.346734140251286,0.2750247997807133
1768965552.8270714,0.14953165720469203,25.34535190561284,0.2750248017219134
1768965552.833198,0.1497630519769232,25.967585566613025,0.27523716982717306
1768965552.8378944,0.14999349170152648,25.96614198035717,0.2752371726450243
1768965552.9190745,0.14999349170152648,25.96614198035717,0.2752371750547313
1768965552.9240975,0.15045153278390455,25.963249530665237,0.27523717712616713
1768965552.9279475,0.15067856336162255,26.215490622900337,0.27498929430357855
1768965552.9337656,0.15067856336162255,26.215490622900337,0.2754404408912076
1768965552.9400792,0.15090572885697034,26.583963469163614,0.2754404437657098
1768965553.055496,0.1513572916865243,26.58093841119353,0.2754404462249366
1768965553.0610795,0.1513572916865243,26.58093841119353,0.27544044833954606
1768965553.064646,0.15180463615021741,26.831563552842088,0.2751954046267904
1768965553.0721693,0.1520276940937497,27.200020996131066,0.2756351706268194
1768965553.078506,0.15224985601891178,27.198440024366715,0.2756351735012574
1768965553.1219883,0.15224985601891178,27.198440024366715,0.27563517596173354
1768965553.128344,0.15247112801921553,27.196857208701296,0.27563517807837085
1768965553.137178,0.15269151612629114,27.19527287005172,0.27563517990828107
1768965553.144006,0.15291102631072453,27.193687274757504,0.2756351814982177
1768965553.1508362,0.15312966448288529,27.192100644743572,0.27539290054957033
1768965553.225031,0.1533468833792715,27.444137538157708,0.2758219099322397
1768965553.2338438,0.1535642219749149,27.812573750270907,0.2758219124234013
1768965553.2405226,0.15378070365670551,27.810920550751987,0.2758219145660946
1768965553.2510276,0.15421152427825596,28.431304941347296,0.276001084978066
1768965553.2589395,0.15421152427825596,28.431304941347296,0.27600108783623084
1768965553.2710898,0.154639383743074,28.427858441747425,0.2760010902801362
1768965553.3291674,0.154639383743074,28.427858441747425,0.27600109238057347
1768965553.334887,0.154852064096853,28.42613230698811,0.27576440438207556
1768965553.3408556,0.15527480938574348,29.04635754772881,0.2761732026563983
1768965553.3477037,0.1554854127331103,29.04456067403614,0.2761732054456284
1768965553.3542838,0.15569520445254137,29.04276175800796,0.27617320783471977
1768965553.4378538,0.15590418979493934,29.040961157460448,0.2761732098913078
1768965553.4494696,0.15611237396080255,29.039159169509322,0.27617321167051234
1768965553.453657,0.15611237396080255,29.039159169509322,0.27593922263685333
1768965553.4574108,0.1563192462190473,29.290890804974346,0.27633866761205084
1768965553.4715366,0.1567323837669312,29.657374403505557,0.2763386701612263
1768965553.544559,0.15693777595406685,29.65549916157058,0.2763386723520081
1768965553.5495403,0.15714239039720057,29.653622421580252,0.2763386742440309
1768965553.5577772,0.15734657890309067,30.275485013013526,0.27649782506302095
1768965553.559303,0.15754999772127892,30.275485013013526,0.2764978276470786
1768965553.564141,0.15754999772127892,30.273536724178843,0.2764978298635475
1768965553.716378,0.15795454564736752,30.26963401352659,0.27649783177445353
1768965553.7205496,0.15815568431934218,30.26963401352659,0.27649783343036466
1768965553.7242136,0.15815568431934218,30.267680291530986,0.27649783487271723
1768965553.7295787,0.15835607243286426,30.265725362410937,0.27649783613562934
1768965553.7349322,0.15855571466010457,30.263769447785734,0.2766510751318233
1768965553.7741914,0.158754943998284,30.885566130607252,0.27665107719336773
1768965553.779348,0.1589534350432265,30.883537831138476,0.2766510789735338
1768965553.7846286,0.15915119235293357,30.88150770413415,0.2767987004127026
1768965553.790777,0.15934853460710746,31.50324221309078,0.2767987028652031
1768965553.7987688,0.1595451505785799,31.501137355655047,0.2767987049696242
1768965553.9022045,0.15993622142267816,31.496920786245276,0.27679870678491764
1768965553.9114912,0.16013068507017886,31.49480985881362,0.27679870835909826
1768965553.9201343,0.1603247393539128,32.11647507409951,0.2769410321534764
1768965553.9294684,0.16051808774951667,32.11647507409951,0.2769410344225144
1768965553.9398654,0.16071073451994958,32.11209904125982,0.27694103637426976
1768965554.0151663,0.16071073451994958,32.11209904125982,0.27694103806202
