time,x,y,z,yaw
1768960508.1846788,0.6549143999829934,-1.0685113290827852e-12,0.0,-7.767305962142402e-12
1768960508.2346282,0.6753143999829301,-1.2314961115462092e-12,0.0,-8.211782009283288e-12
1768960508.2846882,0.6855143999828983,-1.316388483423364e-12,0.0,-8.433826614208325e-12
1768960508.337915,0.705914399982835,-1.4929731884685678e-12,0.0,-8.87830266134921e-12
1768960508.3849142,0.7161143999828032,-1.5846658117645847e-12,0.0,-9.100347266274248e-12
1768960508.4346309,0.7365143999827399,-1.7748509035963183e-12,0.0,-9.544823313415134e-12
1768960508.4859164,0.7467143999827082,-1.873343604234413e-12,0.0,-9.767254755630981e-12
1768960508.5346124,0.7569143999826766,-1.974102552456982e-12,0.0,-9.989686197846829e-12
1768960508.5846674,0.7773143999826133,-2.182420990448944e-12,0.0,-1.0434162244987714e-11
1768960508.634722,0.7875143999825818,-2.289980016013593e-12,0.0,-1.065620684991275e-11
1768960508.746196,0.8079143999825185,-2.5118986086897188e-12,0.0,-1.1100682897053635e-11
1768960508.784556,0.8385143999824236,-2.8617766330335014e-12,0.0,-1.1767203549119557e-11
1768960508.83532,0.8487143999823918,-2.982936045384678e-12,0.0,-1.1989248154044594e-11
1768960508.8869672,0.8589143999823603,-3.106362285576265e-12,0.0,-1.2212066433551251e-11
1768960508.9346042,0.879314399982297,-3.3600140889687996e-12,0.0,-1.2656155643401325e-11
1768960508.985246,0.8895143999822654,-3.490240174400089e-12,0.0,-1.2878587085617173e-11
1768960509.0349407,0.8997143999822337,-3.622732913595008e-12,0.0,-1.310063169054221e-11
1768960509.0845919,0.9201143999821704,-3.894518469326936e-12,0.0,-1.3545107737683096e-11
1768960509.1346211,0.9303143999821386,-4.0338113438895305e-12,0.0,-1.3767152342608134e-11
1768960509.184667,0.9405143999821071,-4.1753711043181304e-12,0.0,-1.3989583784823981e-11
1768960509.2346368,0.9609143999820435,-4.4652902963382496e-12,0.0,-1.4433672994674057e-11
1768960509.284724,0.971114399982012,-4.6136499020065505e-12,0.0,-1.4656491274180712e-11
1768960509.3346581,0.9813143999819802,-4.764275871310514e-12,0.0,-1.4878535879105743e-11
1768960509.3849342,0.9915143999819485,-4.917169016608448e-12,0.0,-1.5100580484030775e-11
1768960509.4346828,1.011914399981885,-5.2297547462648634e-12,0.0,-1.5544669693880837e-11
1768960509.4849546,1.0221143999818527,-5.389448026930466e-12,0.0,-1.576671429880587e-11
1768960509.5346017,1.0425143999817887,-5.7156344915269775e-12,0.0,-1.6212350857819177e-11
