time,rmse,nees,error
1768960520.5019562,0.30799143129896106,0.45421582688652035,0.864960217607074
1768960520.5890443,0.30857975186618186,0.45350411679380104,0.8662309848688401
1768960520.5892773,0.3091682761931419,0.45350411679380104,0.8675017521444566
1768960520.5932348,0.3097570038122893,0.45350411679380104,0.868772519438792
1768960520.6021273,0.3103459342576917,0.45350411679380104,0.8700432867548442
1768960520.612594,0.31152440177156737,0.45350411679380104,0.8713140540945544
1768960520.6835861,0.31211393791618275,0.45350411679380104,0.8725848214591847
1768960520.690522,0.3127036750393199,0.45350411679380104,0.8738555888495532
1768960520.7011993,0.3127036750393199,0.45350411679380104,0.8751263562664457
1768960520.7110698,0.31388375039081395,0.45350411679380104,0.8763971237106181
1768960520.72084,0.3144740877079055,0.44647080685917057,0.8776678911825568
1768960520.784108,0.3150646241809722,0.44577581900496205,0.8789386586825902
1768960520.7953563,0.3150646241809722,0.44577581900496205,0.880209426210925
1768960520.8068278,0.3156553593582534,0.44508234110863165,0.8814801937676972
1768960520.8181589,0.3162462927895232,0.44439037132266984,0.8827509613519146
1768960520.8294597,0.31683742402608156,0.4436999077684333,0.8840217289616318
1768960520.8852134,0.3174287526207453,0.4430109485369171,0.8852924965953367
1768960520.8970294,0.31861200010320107,0.4416375352648986,0.8865632642522863
1768960520.9061215,0.31861200010320107,0.4416375352648986,0.8878340319318233
1768960520.9198618,0.3192039181041523,0.4409530772669011,0.8891047996331158
1768960520.9292974,0.32038834041958,0.4395886484467303,0.8903755673541439
1768960520.9923213,0.3209808438561246,0.4389086735018735,0.8916463350918921
1768960520.9989133,0.3215735415623827,0.4382301887427649,0.8929171028444055
1768960521.0096507,0.3215735415623827,0.4382301887427649,0.8941878706106401
1768960521.0200465,0.3227595180442834,0.4368776812629801,0.8954586383899208
1768960521.0285816,0.3227595180442834,0.4368776812629801,0.8967294061818033
1768960521.095032,0.32394626640027363,0.4355311087295112,0.8980001739859357
1768960521.104292,0.32394626640027363,0.4355311087295112,0.8992709418020146
1768960521.113088,0.3245399289545479,0.4348600425651529,0.9005417096295988
1768960521.1222692,0.3251337831884023,0.4341904534884097,0.901812477468174
1768960521.2026873,0.3263220649895567,0.4328556975227087,0.9030832453176341
1768960521.214299,0.3263220649895567,0.4328556975227087,0.9043540131781497
1768960521.2263253,0.3269164917077391,0.43219052604320946,0.9056247810526046
1768960521.2386043,0.3275111084072576,0.4315268224733427,0.9068955489456554
1768960521.2484396,0.3281059146670645,0.43086458447037895,0.9081663168604958
1768960521.3069685,0.3287009100675051,0.43020380967020055,0.9094370847993719
1768960521.3230126,0.32929609419030953,0.4295444956882456,0.9107078527637592
1768960521.335625,0.32989146661858515,0.4288866401201172,0.9119786207546092
1768960521.3480482,0.3304870269368093,0.4282302405422372,0.9132493887726126
1768960521.360144,0.33108277473082265,0.42757529451251874,0.914520156818289
1768960521.4089608,0.3316787095878223,0.42692179957085813,0.915790924891983
1768960521.4202702,0.33227483109635564,0.42626975323954064,0.9170616929939122
1768960521.4321394,0.33287113884631353,0.4256191530236733,0.9183324611242192
1768960521.442761,0.3340643114367464,0.4243222808754618,0.9196032292829963
1768960521.4526258,0.3346611754636628,0.4236760038701437,0.9208739974690646
1768960521.514182,0.3352582241048709,0.42303116283436,0.9221447656804008
1768960521.526696,0.33585545695687874,0.42303116283436,0.9234155339154505
1768960521.535183,0.3364528736174993,0.4217457783529596,0.9246863021731402
1768960521.5460882,0.33705047368584584,0.42110522971290615,0.9259570704531878
1768960521.557026,0.33705047368584584,0.42110522971290615,0.9272278387554077
1768960521.6202857,0.3382462224486324,0.4198284065423403,0.9284986070777946
1768960521.629015,0.3388443703477374,0.4191921267306841,0.9297693754174142
1768960521.6398022,0.3388443703477374,0.4191921267306841,0.9310401437721055
1768960521.6514077,0.3394427000638865,0.4185572645588634,0.9323109121404656
1768960521.6608696,0.34004121120259434,0.41792381735482553,0.9335816805218278
1768960521.724289,0.34123877617606235,0.41666115710308804,0.9348524489157495
1768960521.7295249,0.34123877617606235,0.41666115710308804,0.9361232173216435
1768960521.7387788,0.34183782922815237,0.41603193865216775,0.9373939857390479
1768960521.751162,0.34303647451573527,0.41477771150630327,0.9386647541679107
1768960521.7561371,0.34303647451573527,0.41477771150630327,0.9399355226079509
1768960521.8248315,0.34363606597602864,0.41415269734096005,0.9412062910587469
1768960521.834423,0.34423583613257913,0.4135290791157089,0.9424770595202703
1768960521.8485858,0.3454359109975788,0.4122860194331353,0.9437478279956777
1768960521.8574963,0.346036214940652,0.4116665724307861,0.9450185964899789
1768960521.865987,0.346036214940652,0.4116665724307861,0.9462893650064221
1768960521.9262087,0.34723735394362576,0.4104318301669771,0.9475601335469537
1768960521.9337878,0.34723735394362576,0.4104318301669771,0.9488309021126535
1768960521.9422731,0.3478381882454159,0.40981652930026946,0.9501016707042327
1768960521.9629495,0.349040384563295,0.4092026048582126,0.9513724393223947
1768960521.9631746,0.3496417458284252,0.4092026048582126,0.9526432079678557
1768960521.9664066,0.3502432819990111,0.4092026048582126,0.9539139766410731
1768960522.0319915,0.35084499270251646,0.4067606147230386,0.9551847453423388
1768960522.039961,0.3514468775675729,0.40615352987551123,0.9564555140720941
1768960522.047962,0.3520489362239749,0.40554780438777954,0.9577262828306187
1768960522.0556188,0.3526511683026715,0.4049434353888805,0.9589970516165478
1768960522.0640733,0.3526511683026715,0.4049434353888805,0.9602678204276808
1768960522.1362472,0.3538561512564862,0.4043404200005912,0.9615385892628275
1768960522.1443155,0.3544589013992311,0.40313843851523795,0.9628093581210353
1768960522.1551845,0.3544589013992311,0.40313843851523795,0.9640801270012707
1768960522.1650786,0.35506182349951465,0.40253946663310114,0.9653508959028725
1768960522.1731758,0.355664917193987,0.4019418367919966,0.9666216648236966
1768960522.240458,0.3568716179177121,0.400750591597159,0.9678924337608872
1768960522.2481296,0.3568716179177121,0.400750591597159,0.9691632027128151
1768960522.2560701,0.3574752242258637,0.4001569704129344,0.9704339716784314
1768960522.2663074,0.35807900068599485,0.39956467961025066,0.9717047406570412
1768960522.27547,0.35868294694033,0.3989737162633116,0.9729755096481904
1768960522.343667,0.3598913474060163,0.39779576021271257,0.9742462786515296
1768960522.3521953,0.3598913474060163,0.39779576021271257,0.9755170476665161
1768960522.3598757,0.36049580090730843,0.39720876163681695,0.9767878166927983
1768960522.3714755,0.361100422782677,0.39662307877265446,0.9780585857303767
1768960522.379664,0.36170521267981076,0.3960387086751148,0.9793293547790233
1768960522.4488297,0.36231017024747764,0.3954556483955032,0.9806001238383459
1768960522.4567025,0.363520586994852,0.39487389498177333,0.9818708929111024
1768960522.4673975,0.363520586994852,0.39429344548138423,0.9831416620020942
1768960522.4757817,0.3647316702364082,0.39313644640145673,0.9844124311144518
1768960522.483432,0.3647316702364082,0.39313644640145673,0.9856832002503754
1768960522.546736,0.36594341720080126,0.3919846274811762,0.9869539694114716
1768960522.5564237,0.3665495387176333,0.39141065316951373,0.9882247385987906
1768960522.566472,0.3665495387176333,0.39141065316951373,0.9894955078130826
1768960522.5772934,0.3671558251335543,0.3908379649991926,0.9907662770549094
1768960522.591261,0.3677622761068636,0.3902665599994311,0.9920370463246363
1768960522.647588,0.36836889129689504,0.38969643519761465,0.9933078156225074
1768960522.6579516,0.36958261296960615,0.38856001428949155,0.9945785849486766
1768960522.6656563,0.3701897187760864,0.38799371223080126,0.995849354303473
1768960522.6737592,0.3701897187760864,0.38799371223080126,0.997120123685876
1768960522.6823697,0.37140441864642215,0.3868649100101503,0.9983908930934964
1768960522.751882,0.37140441864642215,0.3868649100101503,0.9996616625247813
1768960522.760457,0.37201201204015477,0.3863024038865091,1.0009324319789585
1768960522.7689288,0.3726197672945224,0.3857411571128084,1.002203201455289
1768960522.7777002,0.37322768407696827,0.38518116670772046,1.0034739709532217
1768960522.7864804,0.3744440009008371,0.38406494307614153,1.0047447404709287
1768960522.856023,0.37505240028209774,0.3835087038832824,1.0060155100053536
1768960522.8706143,0.3756609598711036,0.3829537091283684,1.0072862795544995
1768960522.8794985,0.37626967934022343,0.3829537091283684,1.0085570491173073
1768960522.8878117,0.3768785583627998,0.3823999558295435,1.0098278186928475
1768960522.961084,0.3768785583627998,0.3818474410053812,1.0110985882805201
1768960522.9694214,0.3774875966131458,0.3812961616751635,1.0123693578800996
1768960522.9781563,0.3780967937665412,0.38074611485902876,1.0136401274913676
1768960522.9872234,0.3787061494992288,0.38019729757781806,1.0149108971139473
1768960522.9959755,0.37931566348840995,0.3796497068530676,1.0161816667475965
1768960523.064698,0.3805351649498298,0.37855819316452377,1.0174524363923918
1768960523.073858,0.3805351649498298,0.37855819316452377,1.0187232060481388
1768960523.0838463,0.3811451517812312,0.37801426424940054,1.0199939757176637
1768960523.093682,0.3817552955874477,0.3774715499903102,1.0212647454059884
1768960523.103998,0.38236559605042836,0.37693004741856256,1.0225355151163802
1768960523.1658852,0.3829760528530625,0.37638975356562315,1.023806284850963
1768960523.179046,0.3841974342135183,0.3753127801459533,1.0250770546109504
1768960523.1896546,0.3848083581417735,0.37477609464698564,1.026347824396949
1768960523.1972358,0.3848083581417735,0.37477609464698564,1.0276185942095977
1768960523.2058094,0.38541943715054067,0.374240606003255,1.028889364049568
1768960523.2742133,0.38664205916059924,0.37317320743757937,1.0301601339175264
1768960523.2811897,0.38664205916059924,0.37317320743757937,1.0314309038139085
1768960523.291973,0.3872536015396659,0.3726412915988224,1.0327016737387602
1768960523.301994,0.3878652977547868,0.37211056078159416,1.0339724436921187
1768960523.311781,0.38847714749711254,0.37158101203287575,1.03524321367275
1768960523.376091,0.3890891504586904,0.37105264240120167,1.036513983678365
1768960523.3855085,0.3897013063324595,0.37052544893691797,1.0377847537074232
1768960523.3960493,0.39031361481224786,0.3699994286935709,1.039055523759328
1768960523.4052467,0.39092607559277065,0.3694745787281186,1.0403262938339273
1768960523.4151394,0.3915386883696269,0.36895089610065623,1.0415970639308794
1768960523.482158,0.3927643686991301,0.3679070211128802,1.0428678340480946
1768960523.488736,0.3933774356473533,0.3679070211128802,1.0441386041825684
1768960523.498083,0.3933774356473533,0.367386822884203,1.0454093743323492
1768960523.5077887,0.3933774356473533,0.367386822884203,1.0466801444961615
1768960523.516648,0.3933774356473533,0.367386822884203,1.0479509146731854
1768960523.582187,0.39521754001757864,0.3658331501208027,1.0492216848626383
1768960523.5961685,0.3958312083188933,0.3653175567678178,1.0504924550637078
1768960523.61069,0.3970589934022824,0.36428979891972646,1.0517632252760405
1768960523.6220212,0.3970589934022824,0.36428979891972646,1.053033995499636
1768960523.6371176,0.39828737448682117,0.3632665934935125,1.0543047657342572
1768960523.6484706,0.39828737448682117,0.3632665934935125,1.055575535979746
1768960523.6895015,0.3989017877927457,0.36275669068155014,1.0568463062362485
1768960523.697583,0.39951634921650975,0.36224791727428396,1.0581170765066215
1768960523.705784,0.40013105846571534,0.3617402703813549,1.0593878467954971
1768960523.71389,0.40074591524880393,0.3612337471175029,1.0606586171058987
1768960523.7220275,0.40136091927505074,0.3607283446003066,1.0619293874397826
1768960523.7952156,0.40259136789826083,0.3597208902929242,1.0632001577984225
1768960523.8068838,0.40259136789826083,0.3597208902929242,1.0644709281828209
1768960523.8183002,0.4038224020260577,0.3587178844714573,1.0657416985941197
1768960523.830215,0.4038224020260577,0.3587178844714573,1.0670124690331253
1768960523.8419614,0.4050540193622425,0.3577193042133972,1.068283239500126
1768960523.8983197,0.4050540193622425,0.3577193042133972,1.069554009995317
1768960523.9092326,0.4056700460194694,0.3572216665252207,1.0708247805188178
1768960523.9192922,0.40628621762359235,0.35672512666199396,1.0720955510707084
1768960523.9311032,0.4069025338912184,0.35622968177754116,1.073366321649725
1768960523.9411023,0.4075189945397508,0.3557353290293189,1.0746370922539838
1768960524.0023556,0.40813559928738496,0.3552420655789581,1.0759078628822507
1768960524.0137224,0.4087523478531064,0.35474988859315276,1.0771786335334885
1768960524.02434,0.4093692399566879,0.35425879524340614,1.0784494042070822
1768960524.0324168,0.4099862753186872,0.3537687827062236,1.0797201749027043
1768960524.04136,0.41060345366044404,0.3532798481630682,1.0809909456184255
1768960524.1082933,0.4118382381724705,0.35230520180392805,1.0822617163512918
1768960524.1219656,0.41245584378929007,0.35230520180392805,1.0835324870991507
1768960524.1367748,0.41307359127896315,0.351819484372219,1.0848032578605917
1768960524.149366,0.41369148036668585,0.3508512470059882,1.086074028634939
1768960524.162762,0.4143095107784185,0.3503687214881353,1.0873447994217493
1768960524.214246,0.4143095107784185,0.3503687214881353,1.0886155702204356
1768960524.2269394,0.41492768224088256,0.3498872543666533,1.0898863410305437
1768960524.2395759,0.41554599448155805,0.3494068428626116,1.0911571118520096
1768960524.2520776,0.41616444722868073,0.3489274842024645,1.0924278826845601
1768960524.2646928,0.41678304021123974,0.34844917561770405,1.0936986535280073
1768960524.3227167,0.417401773158974,0.3479719143450788,1.0949694243824726
1768960524.3363118,0.4180206458023702,0.3474956976267755,1.096240195250977
1768960524.3497221,0.41863965787266394,0.3470205227120902,1.097510966138445
1768960524.3622243,0.4192588091018391,0.34654638685681416,1.0987817370480695
1768960524.3741179,0.420497527968481,0.34560122136914123,1.1000525079819203
1768960524.427931,0.420497527968481,0.34560122136914123,1.101323278941362
1768960524.439375,0.42111709507361533,0.3451301862709815,1.102594049927096
1768960524.447114,0.4217368002729587,0.344660179301068,1.1038648209398878
1768960524.4547527,0.4223566433021731,0.3441911977394945,1.105135591980485
1768960524.462403,0.4229766238976467,0.3437232388718282,1.1064063630491396
1768960524.5345242,0.4242169967365354,0.34279037838694193,1.1076771341462468
1768960524.547962,0.42483738845633046,0.3423254713680124,1.1089479052720643
1768960524.5574458,0.42483738845633046,0.3423254713680124,1.1102186764265194
1768960524.568452,0.4254579166951386,0.3418615762393318,1.1114894476080903
1768960524.5800757,0.42607858119293246,0.3413986903129111,1.112760218814534
1768960524.6386735,0.42732031792889763,0.34047593534204107,1.1140309900446292
1768960524.6496236,0.42732031792889763,0.34047593534204107,1.1153017612973541
1768960524.6628587,0.42856259659810103,0.3400160609504763,1.1165725325717957
1768960524.6741395,0.4291839385150687,0.3390993050311884,1.1178433038677702
1768960524.7423427,0.42980541514562015,0.3386424181908849,1.1191140751834574
1768960524.7610855,0.42980541514562015,0.3386424181908849,1.1203848465157982
1768960524.7754273,0.43042702623462326,0.3381865218966417,1.121655617863038
1768960524.7949486,0.4310487715276345,0.33773161350619496,1.1229263892240253
1768960524.8091464,0.43167065077089734,0.3372776903834737,1.1241971605980263
1768960524.8471415,0.43229266371133995,0.33682474989850253,1.1254679319845553
1768960524.8586214,0.4329148100965734,0.3363727894273115,1.1267387033832303
1768960524.8711622,0.4341595021952556,0.33547179805992966,1.1280094747934943
1768960524.8785148,0.4341595021952556,0.33547179805992966,1.1292802462149887
1768960524.888272,0.4354047250613925,0.33502276194527714,1.1305510176477112
1768960524.9509594,0.43602753490846863,0.33412759585329127,1.1318217890914157
1768960524.9682064,0.4366504767002021,0.33368146069324955,1.1330925605457163
1768960524.9806297,0.4366504767002021,0.33368146069324955,1.1343633320135424
1768960524.9927447,0.4372735501889188,0.3332362873472027,1.1356341034999837
1768960525.007745,0.43789675512761483,0.3327920732418834,1.136904875008352
1768960525.0586529,0.43852009126995156,0.3323488158089467,1.1381756465406303
1768960525.0785623,0.43914355837025165,0.33190651248526065,1.139446418097925
1768960525.0997148,0.4397671561834953,0.33146516071318677,1.1407171896809565
1768960525.121124,0.44039088446531777,0.33102475794088776,1.141987961290441
1768960525.1439214,0.4410147429720066,0.3305853016225608,1.1432587329273394
1768960525.163103,0.44226284842397384,0.33014678921859636,1.1445285171598862
1768960525.1748629,0.44288709067714427,0.32927012503013464,1.1457959974116885
1768960525.1863225,0.44351143201747995,0.32882089040453316,1.1470431592184354
1768960525.1968398,0.4441358550144809,0.32836490562944926,1.1482767810631331
1768960525.208985,0.44476025963632443,0.32786524932631395,1.1494320829962172
1768960525.2732472,0.445384602108284,0.3273471677432012,1.1505528287076559
1768960525.2920208,0.445384602108284,0.3273471677432012,1.1515700923280265
1768960525.3152378,0.44663259972704294,0.3267716700446993,1.1525027059564075
1768960525.328799,0.44663259972704294,0.3261498759528725,1.1533506870181323
1768960525.3430254,0.44725604191401386,0.32548217362597026,1.1540154234591113
1768960525.3665907,0.4478788468189553,0.32471342935420205,1.1546105303482685
1768960525.3869934,0.4485009289807478,0.3239083052384603,1.1549905904673023
1768960525.4011667,0.44912201939652874,0.32298577264515854,1.155243002271923
1768960525.4165485,0.4503605181534426,0.32199568769565806,1.155303883709928
1768960525.4304743,0.4503605181534426,0.3209032237528958,1.155105749977063
1768960525.4446895,0.45097737059822873,0.3196720796767183,1.1547967284425358
1768960525.4700723,0.45159238757563747,0.31838551719038766,1.154058421577365
1768960525.4881887,0.45220504020587154,0.3168692208467157,1.153188254621861
1768960525.5003421,0.4528151761391903,0.31528877343738854,1.15201012833142
1768960525.5126722,0.45402645138309006,0.3116659041457531,1.1505489347954336
1768960525.5245492,0.4546270402556905,0.3096922119278829,1.148899118736004
1768960525.5823085,0.45522358480965036,0.3074578233347532,1.1467409500901664
1768960525.591376,0.45522358480965036,0.3074578233347532,1.1444058270641988
1768960525.6048474,0.45581589321571625,0.30514385470450905,1.1415881590964054
1768960525.618946,0.45640340225557957,0.3025895843273405,1.1384625093206906
1768960525.632728,0.45698576960293025,0.2998914678018127,1.135028872427451
1768960525.6950195,0.4581334452129239,0.2939494172456257,1.131045389142871
1768960525.7074814,0.45869794560591076,0.2907723886697339,1.1268682687531415
1768960525.7215421,0.45869794560591076,0.2907723886697339,1.1221843071548494
1768960525.734468,0.4592556047909888,0.28736260850710754,1.11748643985063
1768960525.746596,0.46035055356116,0.2806106778589088,1.1127676061566052
1768960525.798083,0.46088793177593856,0.2772754666051038,1.1080489154602897
1768960525.8140166,0.46141865405029087,0.2772754666051038,1.1033303593243877
1768960525.8277738,0.46141865405029087,0.27397070695997566,1.0986119327123343
1768960525.8388073,0.4619427757379731,0.27069615732367147,1.0938936328923885
1768960525.8512657,0.4624603515894983,0.267451579330104,1.0891754587031097
1768960525.9017608,0.4634760818482593,0.2610513993147323,1.0844574100608653
1768960525.9109685,0.4634760818482593,0.2610513993147323,1.0797394876288315
1768960525.9215643,0.46397434285494543,0.2578953344981754,1.07502169259517
1768960525.9304602,0.4649519189423875,0.2516701169567069,1.0703040265256751
1768960525.941919,0.46543133732426517,0.24860051601351688,1.065586491266181
1768960526.0142298,0.46590457725252754,0.24555929192988524,1.0608690888773233
1768960526.017304,0.46590457725252754,0.24555929192988524,1.0561518215913512
1768960526.0299778,0.4668327226261158,0.23956110246172244,1.0514346917845507
1768960526.0413873,0.46728772725813883,0.23956110246172244,1.0467177019596752
1768960526.0514078,0.46728772725813883,0.23660370648399448,1.0420008547354667
1768960526.115102,0.46817984471841284,0.23077125120191755,1.0372841528403753
1768960526.1249313,0.46817984471841284,0.23077125120191755,1.0325675990991479
1768960526.136942,0.4686170538417128,0.22789577366950592,1.0278511964466939
1768960526.1493015,0.46904842665090735,0.22504718737669044,1.0231349479373535
1768960526.162058,0.46989385088560476,0.2194298737271412,1.0184188567207795
1768960526.2249422,0.47030799498830755,0.2166607437475653,1.0137029260710428
1768960526.2367985,0.47071648814699585,0.2139176997191801,1.0089871593953728
1768960526.2467859,0.47071648814699585,0.2139176997191801,1.0042715602089347
1768960526.2582378,0.4711193756331467,0.2112005449824407,0.9995561321302623
1768960526.2716722,0.4719085126142605,0.20584312573554422,0.9948408789015959
1768960526.3249989,0.4722948506143549,0.20584312573554422,0.9901258044044897
1768960526.3344586,0.4722948506143549,0.2032024768370104,0.9854109126381173
1768960526.3457823,0.47267575996625805,0.20058694839651034,0.9806962077276201
1768960526.3546445,0.4730512839458747,0.19799635252954614,0.9759816939429456
1768960526.3648705,0.4734214654506195,0.19543050303627282,0.9712673757022758
1768960526.432218,0.47414597077190873,0.19037230664874388,0.9665532575745238
1768960526.4420724,0.47414597077190873,0.19037230664874388,0.9618393442837286
1768960526.4527607,0.47450037854917776,0.1878795955604121,0.9571256407138343
1768960526.4629087,0.47484961178548696,0.18541090241190541,0.9524121519121994
1768960526.5353658,0.4755327186969618,0.18054485894944022,0.947698883094471
1768960526.543979,0.4755327186969618,0.18054485894944022,0.9429858396394932
1768960526.5552046,0.47586667355610457,0.1781471569822328,0.9382730271076937
1768960526.5652342,0.4761956162537424,0.17577276960721086,0.9335604512658451
1768960526.5770364,0.4765195865606821,0.17342152475385858,0.9288481180741658
1768960526.6386147,0.4771527674986214,0.16878778162064165,0.9241360336684917
1768960526.6494205,0.4771527674986214,0.16878778162064165,0.9194242043719888
1768960526.6618743,0.4774620561001331,0.16650494641616292,0.9147126367154524
1768960526.6737654,0.4777665282624026,0.16424457985325272,0.9100013374522017
1768960526.6880884,0.47836117590060945,0.15979059417636682,0.9052903135487962
1768960526.7422867,0.4786514269655144,0.15759664921426483,0.9005795721812405
1768960526.753967,0.47893701277877826,0.15759664921426483,0.8958691207552603
1768960526.764241,0.47893701277877826,0.1554245211629628,0.8911589668299479
1768960526.7743473,0.4792179704296831,0.15327405038616684,0.8864491177262833
1768960526.7849395,0.47976614823475094,0.1490374477665733,0.8817395803200306
1768960526.8532484,0.4800334412125873,0.1469510021998049,0.8770303612191819
1768960526.8633296,0.4800334412125873,0.1469510021998049,0.8723214668824766
1768960526.8753846,0.48055461540599337,0.14488558652399067,0.8676129036992273
1768960526.885657,0.480808567884575,0.1408172298985252,0.8629046780437232
1768960526.8962007,0.480808567884575,0.1408172298985252,0.8581967958348418
1768960526.9548318,0.4813033798795215,0.13881398418573512,0.8534892632061035
1768960526.970101,0.48154430916900315,0.1348686046231502,0.8487820869421794
1768960526.9793205,0.48154430916900315,0.1348686046231502,0.8440752738090219
1768960526.9919143,0.48201338697173124,0.1310037171225466,0.8393688305972162
1768960527.0049138,0.482241603839138,0.12910109054120947,0.8346627641512276
1768960527.0578852,0.482241603839138,0.12910109054120947,0.8299570813896177
1768960527.070918,0.4826855626805178,0.12535474639523342,0.8252517893192476
1768960527.0830977,0.48290137165478336,0.1235107418782842,0.8205468950455813
1768960527.0955343,0.48311311130110185,0.1235107418782842,0.8158424057810946
1768960527.1073167,0.4833208145789154,0.12168599283707288,0.811138328853083
1768960527.1652596,0.4835245142374049,0.1180936986674637,0.806434671707014
1768960527.175314,0.4835245142374049,0.1180936986674637,0.8017314419105337
1768960527.1923566,0.4839200326613056,0.11457674895257378,0.7970286471600945
1768960527.205969,0.4839200326613056,0.11457674895257378,0.7923262952852139
1768960527.2212253,0.4842999244833708,0.11113404465851705,0.7876243942527705
1768960527.2341368,0.4842999244833708,0.11113404465851705,0.7829229521712825
1768960527.2714148,0.4844840901486443,0.10944019535583331,0.7782219772949454
1768960527.2832632,0.48484101876104335,0.10610683240827731,0.7735214780286476
1768960527.294822,0.48501384425343885,0.10610683240827731,0.7688214629326743
1768960527.3067033,0.48501384425343885,0.10446705356161279,0.7641219407271097
1768960527.3189313,0.4853483725979819,0.10124064502010381,0.7594229202971168
1768960527.3774679,0.4853483725979819,0.10124064502010381,0.7547244106981236
1768960527.3905659,0.48566827531718587,0.09965375560298236,0.7500264211611676
1768960527.4022596,0.4858228181230155,0.09653196384982848,0.7453289610983835
1768960527.4135363,0.48597379544752933,0.09499680709515956,0.7406320401086861
1768960527.4258687,0.48597379544752933,0.09499680709515956,0.7359356679837958
1768960527.4797688,0.48626517331545077,0.09197734225166398,0.7312398547142224
1768960527.4938993,0.48626517331545077,0.09197734225166398,0.726544610495617
1768960527.5092523,0.486542646618939,0.08902484608666658,0.7218499457357743
1768960527.5165339,0.48667624264040943,0.08902484608666658,0.71715587106161
1768960527.5268419,0.48680645050649396,0.08613833480443996,0.7124623973263815
1768960527.5839171,0.4869332992249375,0.08471951964169366,0.7077695356171235
1768960527.5938706,0.4869332992249375,0.08471951964169366,0.7030772972623865
1768960527.6073117,0.48717703450252703,0.08193016960588084,0.6983856938402881
1768960527.617081,0.48717703450252703,0.08193016960588084,0.6936947371870474
1768960527.6291904,0.48740767757707243,0.0792044016188914,0.6890044394056027
1768960527.6891184,0.48751816050446134,0.07786506693439565,0.684314812874764
1768960527.6969037,0.48751816050446134,0.07786506693439565,0.679625870258977
1768960527.7071972,0.4877295898483759,0.07654127654600877,0.6749376245181502
1768960527.7164671,0.4877295898483759,0.07523291496805286,0.6702500889179883
1768960527.7269707,0.4878305921389751,0.07393986746374638,0.6655632770406806
1768960527.7956572,0.4880233106433599,0.07139925943183115,0.6608772027957844
1768960527.8063307,0.488115081940149,0.07015147311315213,0.6561918804321115
1768960527.815521,0.48820383110913057,0.07015147311315213,0.6515073245501828
1768960527.8238635,0.48820383110913057,0.06891854927284803,0.6468235501148353
1768960527.8322942,0.4882895853753577,0.06770037681702266,0.6421405724684085
1768960527.8977308,0.4883723718406988,0.06649684536091324,0.6374584073445129
1768960527.9190977,0.4884522174856783,0.06530784522266139,0.6327770708824056
1768960527.931737,0.48860319364078086,0.06297300365026938,0.62809657964214
1768960527.948069,0.4886743775214125,0.06182694631250587,0.6234169506201602
1768960527.9600487,0.48874272732618973,0.06069498847364702,0.6187382012657249
1768960528.0027401,0.48880826945556743,0.06069498847364702,0.6140603494983048
1768960528.0179644,0.4888710301991306,0.05957702387689422,0.6093834137254923
1768960528.0336177,0.48893103573724855,0.057382652716342276,0.6047074128617107
1768960528.0446298,0.48898831214270516,0.05630603695635405,0.6000323663477117
1768960528.0549603,0.48898831214270516,0.05630603695635405,0.5953582941712232
1768960528.107935,0.48904288538230384,0.055242996035394114,0.5906852168885355
1768960528.1202714,0.48909478131844925,0.05419342698197955,0.5860131556470421
1768960528.1324894,0.4891440257107051,0.05315722746598419,0.5813421322088554
1768960528.1451852,0.48919064421732905,0.05213429579361373,0.5766721689753848
1768960528.1568477,0.4892346623967845,0.05112453090243422,0.5720032890130026
1768960528.2135503,0.4893149995179855,0.04914410034146948,0.567335516080474
1768960528.2337263,0.48935136909098104,0.04817323566025383,0.5626688746576215
1768960528.260032,0.48938523960217784,0.04721513972804811,0.5580033899750358
1768960528.2771556,0.48938523960217784,0.04721513972804811,0.5533390880454587
1768960528.3130355,0.48944558367358393,0.045336862806438755,0.5486759956966021
1768960528.327066,0.48947210712440603,0.04441648766894524,0.544014140605514
1768960528.3368602,0.48949623129735925,0.04350849297558282,0.539353551335231
1768960528.351482,0.48951798091720855,0.04261278313691732,0.5346942573731206
1768960528.3657768,0.4895373806228674,0.04172926314975961,0.5300362891709132
1768960528.4218314,0.48955445496868166,0.04085783859303661,0.5253796781868928
1768960528.43604,0.4895692284256948,0.03999841562374361,0.5207244569303928
1768960528.4485571,0.4895817253828938,0.039150900972940425,0.5160706590084982
1768960528.4612331,0.4895919701484379,0.038315201941824896,0.511418319175344
1768960528.4721313,0.48959998695086854,0.03749122639789933,0.5067674733842634
1768960528.5285468,0.4896057999403015,0.03667888277116895,0.5021181588425742
1768960528.5430045,0.4896057999403015,0.03667888277116895,0.49747041406933323
1768960528.5524342,0.4896109106955431,0.035088727779374954,0.4928242789560872
1768960528.5624802,0.4896109106955431,0.035088727779374954,0.4881797948312851
1768960528.572278,0.4896074940907971,0.03354401551534254,0.4835370045283816
1768960528.6342235,0.48960264760337185,0.03278847735284764,0.47889595245765093
1768960528.6468933,0.4895957406213084,0.032044033294138435,0.47425668468197074
1768960528.657852,0.4895867967776911,0.032044033294138435,0.4696192489968646
1768960528.6685436,0.4895867967776911,0.03131059560492179,0.4649836950157198
1768960528.6793666,0.4895758396361078,0.030588077084992744,0.46035007425984314
1768960528.7365701,0.4895628926916931,0.029876391064935778,0.4557184402534819
1768960528.7493668,0.48954797937215644,0.029175451402824064,0.4510888486246895
1768960528.760565,0.4895311230387944,0.028485172480990344,0.44646135721221086
