time,x,y,z,yaw
1768964286.1498039,-6.523699171152598e-16,3.347521017403736e-32,0.0,-1.2373457909152444e-16
1768964286.199428,-6.523697443168591e-16,3.3475188792896255e-32,0.0,-1.2373444170151258e-16
1768964286.2494528,-6.523701869412529e-16,3.3475243560749014e-32,0.0,-1.2373464364146018e-16
1768964286.2994742,-6.523706012852525e-16,3.3475294829539325e-32,0.0,-1.237349772884824e-16
1768964286.349462,-6.52371112977603e-16,3.347535814391775e-32,0.0,-1.2373554720445336e-16
1768964286.3993998,-6.523710441739575e-16,3.3475349630424684e-32,0.0,-1.237362259878865e-16
1768964286.449449,-6.523714666693391e-16,3.347540190850276e-32,0.0,-1.2373686326074044e-16
1768964286.500052,-6.523718522233819e-16,3.347544961577425e-32,0.0,-1.23737052682445e-16
1768964286.549429,-6.523720449461307e-16,3.347547346276417e-32,0.0,-1.23737304315984e-16
1768964286.6009855,-6.523723007998057e-16,3.3475505121538046e-32,0.0,-1.2373779729203005e-16
1768964286.649487,-6.523725337325018e-16,3.347553394409993e-32,0.0,-1.2373765428643152e-16
1768964286.6993752,-6.52372613113133e-16,3.3475543766536016e-32,0.0,-1.237379223351984e-16
1768964286.7494612,-6.523728323272709e-16,3.3475570891742937e-32,0.0,-1.2373860560233627e-16
1768964286.799409,-6.523725963907631e-16,3.34755416972437e-32,0.0,-1.2373908720906847e-16
1768964286.8494866,-6.523729187768318e-16,3.347558158900234e-32,0.0,-1.2373919796727048e-16
1768964286.8996441,-6.523733406598675e-16,3.3475633792482973e-32,0.0,-1.237393905008049e-16
1768964286.9494011,-6.523736467953192e-16,3.3475671673626614e-32,0.0,-1.2373973002462433e-16
1768964286.999408,-6.52373488005971e-16,3.347565202508123e-32,0.0,-1.237399329994508e-16
1768964287.0498006,-6.523740102696293e-16,3.347571665002206e-32,0.0,-1.2374023771165525e-16
1768964287.0999022,-6.5237420041805745e-16,3.3475740179073474e-32,0.0,-1.2374035205672912e-16
1768964287.149466,-6.523743971105297e-16,3.347576451793689e-32,0.0,-1.2374060511088715e-16
1768964287.1994555,-6.523746992554324e-16,3.3475801905712706e-32,0.0,-1.2374106533490517e-16
1768964287.2496758,-6.523745345686128e-16,3.347578152715148e-32,0.0,-1.237413594338682e-16
1768964287.2996159,-6.523749448751017e-16,3.3475832299070125e-32,0.0,-1.237415627440277e-16
1768964287.349519,-6.5237515894126805e-16,3.347585878797648e-32,0.0,-1.2374165819692943e-16
1768964287.4001365,-6.523750265753287e-16,3.347584240878804e-32,0.0,-1.237415905906895e-16
1768964287.4493802,-6.523755268786028e-16,3.34759043171035e-32,0.0,-1.2374211092183594e-16
1768964287.4996622,-6.523758817366571e-16,3.347594822800267e-32,0.0,-1.2374216291246834e-16
1768964287.550458,-6.523758415898674e-16,3.34759432601176e-32,0.0,-1.2374250959885322e-16
1768964287.5998216,-6.523760704187977e-16,3.347597157597104e-32,0.0,-1.2374244991266067e-16
1768964287.6494584,-6.523765082832825e-16,3.347602575847868e-32,0.0,-1.2374287897103608e-16
1768964287.699468,-6.523767947201515e-16,3.3476061203111633e-32,0.0,-1.2374324485850843e-16
1768964287.7495081,-6.523769718474484e-16,3.347608312155102e-32,0.0,-1.2374389640626667e-16
1768964287.799467,-6.523772569803949e-16,3.3476118405053965e-32,0.0,-1.237442092089374e-16
1768964287.8499153,-6.523769843941729e-16,3.3476084674045306e-32,0.0,-1.2374444541105052e-16
1768964287.9008029,-6.523772745976818e-16,3.3476120585117805e-32,0.0,-1.23744577103812e-16
1768964287.9499025,-6.523777552259497e-16,3.3476180060330436e-32,0.0,-1.237448685966716e-16
1768964288.0009704,-6.523775994773589e-16,3.3476160787231633e-32,0.0,-1.2374494330792566e-16
1768964288.0493996,-6.52377733225894e-16,3.3476177337918405e-32,0.0,-1.2374489108163778e-16
1768964288.0997982,-6.523782803161112e-16,3.347624503761265e-32,0.0,-1.237453014673581e-16
1768964288.1498563,-6.52378492388306e-16,3.3476271280688874e-32,0.0,-1.2374571801012827e-16
1768964288.199492,-6.523787314054834e-16,3.347630085808098e-32,0.0,-1.2374592995509255e-16
1768964288.2495942,-6.523787609823314e-16,3.3476304518152403e-32,0.0,-1.237462578489714e-16
1768964288.29977,-6.523790331197985e-16,3.3476338194269355e-32,0.0,-1.2374662921056764e-16
1768964288.3500428,-6.523793406442139e-16,3.347637624971897e-32,0.0,-1.2374777928022447e-16
1768964288.3994443,-6.523791838473255e-16,3.3476356846423035e-32,0.0,-1.2374821485890154e-16
1768964288.449574,-6.52379396938514e-16,3.347638321603861e-32,0.0,-1.2374905357699892e-16
1768964288.5005138,-6.523797679121105e-16,3.3476429123660095e-32,0.0,-1.2374905644764795e-16
1768964288.5494878,-6.523795937386576e-16,3.347640756987449e-32,0.0,-1.2374904731185156e-16
1768964288.6009467,-6.523800243372074e-16,3.347646085605196e-32,0.0,-1.2374941956225215e-16
1768964288.6494555,-6.523803317069442e-16,3.347649889291774e-32,0.0,-1.23749671003396e-16
1768964288.6996465,-6.523802563503441e-16,3.347648956757099e-32,0.0,-1.2374982791643604e-16
