time,rmse,nees,error
1768964285.0807748,0.278427403731513,157.13120686115522,0.2831230177395123
1768964285.1548274,0.278427403731513,157.13120686115522,0.28312301828051856
1768964285.162861,0.27843135629926913,157.0805350722315,0.28312301873643164
1768964285.1780813,0.2784353022183358,157.0298886730847,0.2830614620801232
1768964285.1929636,0.27843918935064427,157.23135631595144,0.28312913531407247
1768964285.2790887,0.2784470585311822,157.5013382386999,0.2831291360033986
1768964285.2868555,0.27845098322717104,157.45043282931456,0.28312913658615063
1768964285.288823,0.2784549064640415,158.02330694062763,0.283135193889467
1768964285.293396,0.278458823134671,157.9720898745944,0.28313519447364643
1768964285.2980692,0.2784627332554554,157.92089477721524,0.2831351949658694
1768964285.3850183,0.2784627332554554,157.92089477721524,0.2831351953797192
1768964285.3919044,0.27846663684274703,157.86972327428236,0.28313519572668605
1768964285.3969717,0.27847053391285337,157.8185767468064,0.28313519601651077
1768964285.4053702,0.2784744244820355,157.76745636862938,0.28313519625746725
1768964285.4119542,0.2784821912382648,157.71636313789708,0.2831412183837045
1768964285.4972303,0.2784821912382648,158.2890512892983,0.2831412187109604
1768964285.5029671,0.27848606744924875,158.23765073617102,0.2831412189836645
1768964285.5085685,0.2784938005531258,158.13492335749365,0.28314121920980323
1768964285.5131328,0.27849765747801536,158.08359899383063,0.28314121939615033
1768964285.5179465,0.2785015080061236,158.03230218629815,0.28314121954846183
1768964285.60878,0.2785015080061236,158.03230218629815,0.28314720539964555
1768964285.6166162,0.27850535715367974,158.60478644213177,0.2831472056599683
1768964285.6263115,0.2785091999279474,158.55318232705216,0.2831472058754768
1768964285.6329684,0.2785130363447069,158.50160266622325,0.2830861670648731
1768964285.6399813,0.27852064431817264,159.02210882409943,0.2831531699372696
1768964285.7218752,0.27852064431817264,159.02210882409943,0.2831531704727437
1768964285.7337487,0.2785244667564785,158.97024178398283,0.2831531709239894
1768964285.7486725,0.2785282828919089,158.9183984698679,0.2831531713033737
1768964285.7655702,0.27853209273998264,158.86658033938178,0.2831590794503636
1768964285.7813182,0.2785397034333567,159.38640924732584,0.2831590798809038
1768964285.8321111,0.2785397034333567,159.38640924732584,0.2831590802422197
1768964285.8389683,0.27854349939876877,159.3343017587844,0.2831590805445183
1768964285.8576434,0.27854728913047294,159.28221892777339,0.2831590807964384
1768964285.8693995,0.278551072643772,159.2301621085576,0.2831649521109485
1768964285.8804193,0.2785548548061287,159.80188273231354,0.2831649524455193
1768964285.933006,0.2785586307726723,159.7495140295574,0.28316495272484754
1768964285.9406364,0.2785624005585712,159.69716899465692,0.2831649529570649
1768964285.9481173,0.27856616417895075,159.64484916619898,0.28310431223740806
1768964285.954303,0.2785698717018966,159.84463162502723,0.283170805192575
1768964285.961287,0.27857362789406764,160.16387350308622,0.28317080573870657
1768964285.96835,0.27857737795818327,160.1112659585244,0.28317080619950846
