time,bearing,range,landmark_id
0.04000000000000625,0.22925078217059217,10.469697046095837,6
0.14000000000000057,0.46901822936357196,3.7787331413239764,3
0.14000000000000057,0.22925078217059217,10.469697046095837,6
0.2400000000000091,0.46901822936357196,3.7787331413239764,3
0.2400000000000091,0.22925078217059217,10.469697046095837,6
0.3400000000000034,0.46901822936357196,3.7787331413239764,3
0.3400000000000034,0.22925078217059217,10.469697046095837,6
0.4399999999999977,0.46901822936357196,3.7787331413239764,3
0.4399999999999977,0.22925078217059217,10.469697046095837,6
0.5400000000000063,0.46901822936357196,3.7787331413239764,3
0.5400000000000063,0.22925078217059217,10.469697046095837,6
0.6400000000000006,0.46901822936357196,3.7787331413239764,3
0.6400000000000006,0.22925078217059217,10.469697046095837,6
0.7400000000000091,0.46901822936357196,3.7787331413239764,3
0.7400000000000091,0.22925078217059217,10.469697046095837,6
0.8400000000000034,0.46901822936357196,3.7787331413239764,3
0.8400000000000034,0.22925078217059217,10.469697046095837,6
0.9399999999999977,0.46901822936357196,3.7787331413239764,3
0.9399999999999977,0.22925078217059217,10.469697046095837,6
1.0400000000000063,0.46901822936357196,3.7787331413239764,3
1.0400000000000063,0.22925078217059217,10.469697046095837,6
1.1400000000000006,0.46901822936357196,3.7787331413239764,3
1.1400000000000006,0.22925078217059217,10.469697046095837,6
1.240000000000009,0.46901822936357196,3.7787331413239764,3
1.240000000000009,0.22925078217059217,10.469697046095837,6
1.3400000000000034,0.46901822936357196,3.7787331413239764,3
1.3400000000000034,0.22925078217059217,10.469697046095837,6
1.4399999999999977,0.46901822936357196,3.7787331413239764,3
1.4399999999999977,0.22925078217059217,10.469697046095837,6
1.5400000000000063,0.46901822936357196,3.7787331413239764,3
1.5400000000000063,0.22925078217059217,10.469697046095837,6
1.6400000000000006,0.46901822936357196,3.7787331413239764,3
1.6400000000000006,0.22925078217059217,10.469697046095837,6
1.740000000000009,0.46901822936357196,3.7787331413239764,3
1.740000000000009,0.22925078217059217,10.469697046095837,6
1.8400000000000034,0.46901822936357196,3.7787331413239764,3
1.8400000000000034,0.22925078217059217,10.469697046095837,6
1.9399999999999977,0.46901822936357196,3.7787331413239764,3
1.9399999999999977,0.22925078217059217,10.469697046095837,6
2.0400000000000063,0.46901822936357196,3.7787331413239764,3
2.0400000000000063,0.22925078217059217,10.469697046095837,6
2.1400000000000006,0.46901822936357196,3.7787331413239764,3
2.1400000000000006,0.22925078217059217,10.469697046095837,6
2.240000000000009,0.46901822936357196,3.7787331413239764,3
2.240000000000009,0.22925078217059217,10.469697046095837,6
2.3400000000000034,0.46901822936357196,3.7787331413239764,3
2.3400000000000034,0.22925078217059217,10.469697046095837,6
2.4399999999999977,0.46901822936357196,3.7787331413239764,3
2.4399999999999977,0.22925078217059217,10.469697046095837,6
2.5400000000000063,0.46901822936357196,3.7787331413239764,3
2.5400000000000063,0.22925078217059217,10.469697046095837,6
2.6400000000000006,0.46901822936357196,3.7787331413239764,3
2.6400000000000006,0.22925078217059217,10.469697046095837,6
2.740000000000009,0.46901822936357196,3.7787331413239764,3
2.740000000000009,0.22925078217059217,10.469697046095837,6
2.8400000000000034,0.46901822936357196,3.7787331413239764,3
2.8400000000000034,0.22925078217059217,10.469697046095837,6
2.9399999999999977,0.46901822936357196,3.7787331413239764,3
2.9399999999999977,0.22925078217059217,10.469697046095837,6
3.0400000000000063,0.46901822936357196,3.7787331413239764,3
3.0400000000000063,0.22925078217059217,10.469697046095837,6
3.1400000000000006,0.46901822936357196,3.7787331413239764,3
3.1400000000000006,0.22925078217059217,10.469697046095837,6
3.240000000000009,0.46901822936357196,3.7787331413239764,3
3.240000000000009,0.22925078217059217,10.469697046095837,6
3.3400000000000034,0.46901822936357196,3.7787331413239764,3
3.3400000000000034,0.22925078217059217,10.469697046095837,6
3.4399999999999977,0.46901822936357196,3.7787331413239764,3
3.4399999999999977,0.22925078217059217,10.469697046095837,6
3.5400000000000063,0.46901822936357196,3.7787331413239764,3
3.5400000000000063,0.22925078217059217,10.469697046095837,6
3.6400000000000006,0.46901822936357196,3.7787331413239764,3
3.6400000000000006,0.22925078217059217,10.469697046095837,6
3.740000000000009,0.46901822936357196,3.7787331413239764,3
3.740000000000009,0.22925078217059217,10.469697046095837,6
3.8400000000000034,0.46901822936357196,3.7787331413239764,3
3.8400000000000034,0.22925078217059217,10.469697046095837,6
3.9399999999999977,0.46901822936357196,3.7787331413239764,3
3.9399999999999977,0.22925078217059217,10.469697046095837,6
4.040000000000006,0.46901822936357196,3.7787331413239764,3
4.040000000000006,0.22925078217059217,10.469697046095837,6
4.140000000000001,0.46901822936357196,3.7787331413239764,3
4.140000000000001,0.22925078217059217,10.469697046095837,6
4.240000000000009,0.46901822936357196,3.7787331413239764,3
4.240000000000009,0.22925078217059217,10.469697046095837,6
4.340000000000003,0.46901822936357196,3.7787331413239764,3
4.340000000000003,0.22925078217059217,10.469697046095837,6
4.439999999999998,0.46901822936357196,3.7787331413239764,3
4.439999999999998,0.22925078217059217,10.469697046095837,6
4.540000000000006,0.46901822936357196,3.7787331413239764,3
4.540000000000006,0.22925078217059217,10.469697046095837,6
4.640000000000001,0.46901822936357196,3.7787331413239764,3
4.640000000000001,0.22925078217059217,10.469697046095837,6
4.740000000000009,0.46901822936357196,3.7787331413239764,3
4.740000000000009,0.22925078217059217,10.469697046095837,6
4.840000000000003,0.46901822936357196,3.7787331413239764,3
4.840000000000003,0.22925078217059217,10.469697046095837,6
4.939999999999998,0.46901822936357196,3.7787331413239764,3
4.939999999999998,0.22925078217059217,10.469697046095837,6
5.040000000000006,0.46901822936357196,3.7787331413239764,3
5.040000000000006,0.22925078217059217,10.469697046095837,6
5.140000000000001,0.46901822936357196,3.7787331413239764,3
5.140000000000001,0.22925078217059217,10.469697046095837,6
5.240000000000009,0.46901822936357196,3.7787331413239764,3
5.240000000000009,0.22925078217059217,10.469697046095837,6
5.340000000000003,0.46901822936357196,3.7787331413239764,3
5.340000000000003,0.22925078217059217,10.469697046095837,6
5.439999999999998,0.46901822936357196,3.7787331413239764,3
5.439999999999998,0.22925078217059217,10.469697046095837,6
5.540000000000006,0.46901822936357196,3.7787331413239764,3
5.540000000000006,0.22925078217059217,10.469697046095837,6
5.640000000000001,0.46901822936357196,3.7787331413239764,3
5.640000000000001,0.22925078217059217,10.469697046095837,6
5.740000000000009,0.46901822936357196,3.7787331413239764,3
5.740000000000009,0.22925078217059217,10.469697046095837,6
5.840000000000003,0.46901822936357196,3.7787331413239764,3
5.840000000000003,0.22925078217059217,10.469697046095837,6
5.939999999999998,0.46901822936357196,3.7787331413239764,3
5.939999999999998,0.22925078217059217,10.469697046095837,6
6.040000000000006,0.46901822936357196,3.7787331413239764,3
6.040000000000006,0.22925078217059217,10.469697046095837,6
6.140000000000001,0.46901822936357196,3.7787331413239764,3
6.140000000000001,0.22925078217059217,10.469697046095837,6
6.240000000000009,0.46901822936357196,3.7787331413239764,3
6.240000000000009,0.22925078217059217,10.469697046095837,6
6.340000000000003,0.46901822936357196,3.7787331413239764,3
6.340000000000003,0.22925078217059217,10.469697046095837,6
6.439999999999998,0.46901822936357196,3.7787331413239764,3
6.439999999999998,0.22925078217059217,10.469697046095837,6
6.540000000000006,0.46901822936357196,3.7787331413239764,3
