time,rmse,nees,error
1768963290.9029086,0.4008838131966699,1.8045658190424843,1.3840409119998045
1768963290.9160154,0.4043521505462654,1.7921282016526545,1.3883821546271242
1768963290.9625335,0.4060887664629057,1.785950365454393,1.3927205397248303
1768963291.0432713,0.4078270026589117,1.7797978245131933,1.3970585210673565
1768963291.0438488,0.40956686599959763,1.7736831231891257,1.4014011019693788
1768963291.044211,0.411308329529415,1.7675752490130145,1.4057358039083039
1768963291.0444067,0.4130514069527112,1.7615114474868268,1.4100776092599137
1768963291.0446079,0.4147960781617367,1.7554609234532421,1.4144140214772472
1768963291.094517,0.4165423433743558,1.7494421645029277,1.4187525386193944
1768963291.1035302,0.418290202858333,1.7494421645029277,1.4230931919033734
1768963291.111014,0.418290202858333,1.743455189987847,1.4274284031613718
1768963291.117646,0.4200396365694867,1.7374817721048268,1.4317708026718114
1768963291.1232073,0.4235432415427667,1.7256304629986514,1.4361052209995269
1768963291.1966517,0.4252973932221371,1.719746485909793,1.4404443060631515
1768963291.2045426,0.42705310706711014,1.7138883396159015,1.4447830100468504
1768963291.2098923,0.42705310706711014,1.7138883396159015,1.449118763437387
1768963291.215855,0.43056919591194104,1.708050074329012,1.4534617880153402
1768963291.22101,0.4323295515478236,1.6964630050089746,1.4577941926950795
1768963291.3008022,0.4340914509679793,1.6907140934538076,1.462133877285216
1768963291.309466,0.435854881189685,1.6849851769006647,1.4664706115322723
1768963291.3152208,0.43761983601656423,1.6792820895769005,1.4708069393595444
1768963291.3198793,0.43938632285539836,1.6736164176541641,1.475148037438576
1768963291.3249907,0.441154315225918,1.6679591996435983,1.4794809919190108
1768963291.4080114,0.441154315225918,1.6679591996435983,1.4838213071091981
1768963291.4153316,0.4446948396830142,1.656745150847005,1.4881560524389064
1768963291.4212756,0.4464673528751134,1.656745150847005,1.4924929864805814
1768963291.4262173,0.4464673528751134,1.6511766992477437,1.4968321381864427
1768963291.4312725,0.4500168646707042,1.6401168430106416,1.5011656749536166
1768963291.5096602,0.4517938580929634,1.6346365799220246,1.5055066512753859
1768963291.5173736,0.4535723217164112,1.6346365799220246,1.5098393897779507
1768963291.5230908,0.45535226319861744,1.6291650444863768,1.514176961273633
1768963291.528932,0.45535226319861744,1.6237302091015386,1.518514147993827
1768963291.5360608,0.45713367666773025,1.6183208371050317,1.5228482990001218
1768963291.542141,0.4607008961329421,1.6075837082155418,1.5271899664295134
1768963291.6132884,0.4607008961329421,1.6075837082155418,1.5315206814785982
1768963291.6186154,0.46248668370897755,1.6022394027503548,1.5358589211195184
1768963291.6243813,0.4642739267815812,1.5969367655776463,1.5401941255191476
1768963291.6297634,0.4660626128298268,1.5916538527482127,1.5445289221736522
1768963291.6352475,0.46964430451272854,1.5811740634119043,1.548868647717094
1768963291.719406,0.4714372919896384,1.5759609053868382,1.5531999863851367
1768963291.7343247,0.4732317132413226,1.5707887184679115,1.5575389243002773
1768963291.7413192,0.47502754909715045,1.5656306831627442,1.5618721303320373
1768963291.7548847,0.4768248007312026,1.560502706169454,1.5662076034870005
1768963291.7627776,0.47862346934918903,1.5554046768254077,1.5705453703745043
1768963291.8297918,0.47862346934918903,1.5554046768254077,1.5748773642401446
1768963291.8353705,0.4804235358425346,1.5503206911949057,1.5792170299855388
1768963291.8406427,0.48222501500564446,1.5452769361226846,1.5835482229018516
1768963291.846093,0.48402788102185157,1.5402419304115895,1.5878844028407135
1768963291.8512185,0.4876377923778602,1.530265656229754,1.5922201955953197
1768963291.9319994,0.48944482006263407,1.5253086393576205,1.5965528756738858
1768963291.9396472,0.4912532399063807,1.5203910788219117,1.600893298222333
1768963291.9477527,0.49306301945428466,1.5154770386435819,1.605222464588725
1768963291.9554381,0.4948741736581973,1.5106021817436974,1.609559381016756
1768963291.9634314,0.49668669042382024,1.5057460474510327,1.6138931854670575
1768963292.0368211,0.49850056443158186,1.5009136129988823,1.6182265821990132
1768963292.0449142,0.500315803912668,1.4961148271092588,1.6225650539675602
1768963292.050819,0.500315803912668,1.4961148271092588,1.626894917631619
1768963292.0575378,0.5021323833106416,1.491324523836585,1.6312325996627783
1768963292.0657876,0.5039503176631791,1.4865725959047886,1.6355644029529506
1768963292.1378055,0.5075901965868221,1.4771236695014613,1.6398985461923234
1768963292.1544235,0.50941214428951,1.4724413183477951,1.6442350535756447
1768963292.1642902,0.5112354126752474,1.4677721720182304,1.6485656451343706
1768963292.1872675,0.5130600168597628,1.4631405774620427,1.6529041212809368
1768963292.2341816,0.5148859314842641,1.4631405774620427,1.657233911880989
1768963292.241833,0.5167131649573201,1.4539262417222636,1.6615688308841028
1768963292.3470252,0.5185417122128334,1.4493578760267287,1.6659033615965042
1768963292.3603847,0.520371561451324,1.444807209870419,1.6702347110534757
1768963292.3693213,0.5222027278590139,1.444807209870419,1.6745740092155526
1768963292.378047,0.5222027278590139,1.440293262047467,1.6789017769314625
1768963292.3865595,0.5240351794683671,1.435782564760352,1.6832375003461781
1768963292.3955607,0.5277039723175346,1.426851383262666,1.6875700434314405
1768963292.4038813,0.5295402969130779,1.4224164511585338,1.6919021801860383
1768963292.412174,0.5313779138398026,1.4180127373832998,1.696239525235784
1768963292.4204602,0.5332167980025685,1.4136168024016118,1.7005680636265816
1768963292.4474735,0.5350569647029266,1.4092564540790586,1.7049046194840116
1768963292.455917,0.5368983956332875,1.4049084121252562,1.7092351653269398
1768963292.4693727,0.5387410926729689,1.4005864220554045,1.7135681181648714
1768963292.4780893,0.540585057717425,1.396290342688675,1.7179034997126006
1768963292.4858181,0.540585057717425,1.396290342688675,1.7222328383207848
1768963292.5568588,0.5442767524475411,1.3877571300426905,1.7265702540220476
1768963292.5636435,0.5442767524475411,1.3877571300426905,1.7308987943545369
1768963292.5718956,0.5461244725912612,1.3835153339859403,1.7352325914354159
1768963292.5801456,0.5498236548555628,1.3793034679911016,1.739566000433276
1768963292.6583276,0.5516751008380844,1.3709375432247835,1.7438961681796799
1768963292.6665263,0.5535277949854044,1.3667966042799287,1.7482344704874735
1768963292.6755118,0.5535277949854044,1.3667966042799287,1.7525609983980437
1768963292.6845658,0.557236848839701,1.3585538444734135,1.7568956672460054
1768963292.7600617,0.5590932126774699,1.3544651376706551,1.7612270959967327
1768963292.7684474,0.5590932126774699,1.3544651376706551,1.7655581211697033
1768963292.7770894,0.5609507927355081,1.3503965851966995,1.769894474642464
1768963292.7865114,0.5646696032012383,1.3423238874422156,1.7742218461391182
1768963292.7943256,0.5646696032012383,1.3423238874422156,1.7785574136326303
1768963292.8040106,0.5683932437028,1.3343348153284624,1.7828868557972275
1768963292.861225,0.5683932437028,1.3343348153284624,1.787218766043264
1768963292.8718207,0.5702568630561213,1.330369743193247,1.7915531635467286
1768963292.882055,0.5721216846955803,1.3264284366155787,1.7958814070471303
1768963292.892435,0.5739876907985623,1.3224980329868052,1.800217899412437
1768963292.9022636,0.5758548968863965,1.318599610365273,1.8045453500206283
1768963292.9665184,0.5777232785299987,1.31470773566974,1.808878172336278
1768963292.977019,0.5814635907464982,1.3069979284175253,1.8132106080977852
1768963292.9823332,0.5814635907464982,1.3069979284175253,1.8175397513707938
1768963292.990502,0.5833355058570953,1.3031672225744515,1.8218771941697023
1768963292.9988918,0.5870828587409366,1.2993676936079206,1.8262026496235833
1768963293.0688705,0.58895828116889,1.2918038492151243,1.8305364103437132
1768963293.076692,0.58895828116889,1.2918038492151243,1.834866879957892
1768963293.0853012,0.5908348618221254,1.2880517339822561,1.8391969501135175
1768963293.0945463,0.592712596390915,1.28431797126903,1.8435324549924794
1768963293.102969,0.5945914938295325,1.2806105537652377,1.8478588263157856
1768963293.1713252,0.5964715299856459,1.2769091565372053,1.8521935511052467
1768963293.1804876,0.5983527204665796,1.273237871967874,1.856522051541563
1768963293.1892347,0.6002350477969717,1.26957650833137,1.8608530750229697
1768963293.1977267,0.602118514367511,1.2659369752371952,1.8651866381346103
1768963293.2061677,0.6040031225716097,1.2623191367617197,1.869513952550273
1768963293.276109,0.605888855003609,1.25871101600385,1.873849666395129
1768963293.285056,0.6077757272827913,1.255132236178128,1.8781761960031143
1768963293.2950485,0.6096637154585555,1.2515591134239683,1.8825081985766903
1768963293.303698,0.6115528285801444,1.248011143314159,1.886839817449268
1768963293.3119965,0.6134430625156396,1.2444803940224907,1.8911681015066184
1768963293.320431,0.6153344065669859,1.2409629007313725,1.8955048287065355
1768963293.3780043,0.619120441509322,1.233986644795541,1.8998293872225211
1768963293.385461,0.62101511767883,1.230527622504673,1.904162393970161
1768963293.393833,0.6229108942498958,1.2270815196858764,1.9084920675128156
1768963293.4021103,0.6248077671896506,1.223652057933915,1.9128213470776951
1768963293.4103222,0.6267057455825052,1.2202466775299048,1.9171561539152389
1768963293.4804578,0.6286048057632802,1.216846452805274,1.9214816997878224
1768963293.4906318,0.6286048057632802,1.216846452805274,1.9258157350985354
1768963293.499931,0.632406201411231,1.2101099699120126,1.9301434636074433
1768963293.5081673,0.634308522403008,1.2067660001050782,1.9344737638551228
1768963293.5167773,0.6362119289521251,1.2034417802928112,1.9388066497909189
1768963293.5845888,0.6362119289521251,1.2034417802928112,1.9431332089827709
1768963293.5950398,0.6381164040693198,1.2001261592615078,1.9474682965436692
1768963293.6033938,0.6400219634095413,1.1968374101825716,1.9517940817049828
1768963293.6121113,0.643836273536391,1.1902925191750546,1.9561254271105943
1768963293.6203945,0.6457450296055541,1.187047146419539,1.9604563929912016
1768963293.6862524,0.6476548413607188,1.1838136700590116,1.964783990766928
1768963293.6986578,0.6495657244448289,1.1806063640959479,1.9691201535560388
1768963293.7070613,0.6514776490492014,1.1774000648010703,1.9734439984503587
1768963293.7153645,0.6533906308494073,1.1742196970540997,1.977776412781332
1768963293.7236722,0.6553046595595504,1.171050913963531,1.9821054608433215
1768963293.78885,0.6572197314001713,1.1678971844264718,1.9864341217610033
1768963293.8050482,0.6572197314001713,1.1678971844264718,1.990768388370952
1768963293.8148935,0.6610530088098107,1.1616380483536424,1.995093291143914
1768963293.8235636,0.6629712068708181,1.158535913075772,1.9994267974513917
1768963293.83396,0.6648904330743112,1.1554415196505992,2.003753931323927
1768963293.8926947,0.6668106901683527,1.1523652012615098,2.008083679227481
1768963293.9009082,0.6687319808919676,1.1493068378086413,2.012416052437312
1768963293.909982,0.6706542886738874,1.146256047581591,2.016742037727606
1768963293.9197176,0.6725776291472875,1.1432298488218646,2.021076658342572
1768963293.9275794,0.6745019793566089,1.1402077032330218,2.0254018830538545
1768963293.9936826,0.6745019793566089,1.1402077032330218,2.029732741067418
1768963294.0037315,0.6764273485216981,1.1372065230288682,2.0340632250493176
1768963294.0116935,0.6783537330039122,1.1342194280928946,2.038390316774844
1768963294.0218349,0.6802811227724687,1.1312429861060427,2.042726073297678
1768963294.0299244,0.6822095334317712,1.1282904906996478,2.047049395273436
1768963294.0964878,0.6860693454327857,1.1224102575167292,2.0513813857912906
1768963294.104592,0.6860693454327857,1.1224102575167292,2.055709986111539
1768963294.1110206,0.6880007524448358,1.1194923738836102,2.060038207461547
1768963294.1192858,0.6899331532638475,1.1165880930963556,2.0643720985772105
1768963294.1258252,0.6918665570967569,1.113703867664435,2.06869654782211
1768963294.200198,0.6957363214510873,1.1079658178505363,2.0730296925022116
1768963294.2036097,0.6957363214510873,1.1079658178505363,2.0773564161213263
1768963294.2103972,0.6976726813409998,1.1051151467198277,2.0816857895426333
1768963294.2181513,0.6996100238412863,1.1022809026561724,2.0860178213325202
1768963294.2263203,0.7015483518159081,1.0994629742135975,2.0903434210701994
1768963294.3009543,0.7054279312962911,1.0938629209375934,2.0946777407904076
1768963294.3066676,0.7073691759238936,1.0910775215123423,2.099002596022011
1768963294.3135188,0.709311392238657,1.0883112516710707,2.103333143174903
1768963294.320552,0.7112545768191791,1.0855577049790355,2.107663323081416
1768963294.4034867,0.7131987199559482,1.0828136891605424,2.111990095778185
1768963294.4157667,0.7151438371628916,1.0800915847248318,2.1163256106717863
1768963294.4292178,0.7170898998596609,1.0773695736931894,2.120648607251083
1768963294.4352093,0.7170898998596609,1.0773695736931894,2.124980349082596
1768963294.4437978,0.7209848986922035,1.0746692768676738,2.1293086859816737
1768963294.5084193,0.722933821850126,1.069299520550517,2.1336366533902815
1768963294.516213,0.722933821850126,1.069299520550517,2.1379703400939065
1768963294.5241604,0.726834517817248,1.0666390863879873,2.142294531945565
1768963294.5316324,0.726834517817248,1.0639816755250626,2.1466274886616925
1768963294.5401475,0.7307389849893838,1.0587151096742082,2.150953992834206
1768963294.6128137,0.732692623782821,1.056099740047167,2.155283175958898
1768963294.6230574,0.732692623782821,1.056099740047167,2.1596150438766326
1768963294.6300344,0.7366027079234412,1.0534991989413667,2.163940452803095
1768963294.6380167,0.7385591529804508,1.0483303770705015,2.168274643851543
1768963294.6436896,0.7405165166048641,1.0483303770705015,2.172599326975746
1768963294.7196863,0.7424748080207316,1.0432051852466946,2.1769297460617776
1768963294.72884,0.7444340240074451,1.040662814801203,2.181259805991933
1768963294.7352643,0.7444340240074451,1.040662814801203,2.185586453036003
1768963294.741837,0.7483552168865635,1.035615184406052,2.1899218970995595
1768963294.7473695,0.7483552168865635,1.035615184406052,2.1942447722493736
1768963294.8228858,0.7503171812273792,1.0331011416471219,2.1985764467762796
1768963294.8319995,0.7542438546389235,1.0281211083112736,2.202904710909771
1768963294.838423,0.7562085512417914,1.0281211083112736,2.2072326163480014
1768963294.8450594,0.7562085512417914,1.0256463482073903,2.2115662759572317
1768963294.8527603,0.7581741625685322,1.023188292350965,2.2158904129820316
1768963294.9286153,0.7601406670438735,1.0207327221071134,2.2202233616582863
1768963294.938975,0.7621080800002412,1.0182965122487662,2.224549843577576
1768963294.9469955,0.7640763860581038,1.0158655295025005,2.2288790269148984
1768963294.9550383,0.7660455882741929,1.0134481267247895,2.2332109147652943
1768963294.9618282,0.7680156896810766,1.011044208840418,2.2375363339664807
1768963295.0281298,0.7719585594522258,1.0062654595250216,2.2418705747245506
1768963295.0423763,0.7739313217294718,1.0038877975275629,2.2461952894019532
1768963295.0587883,0.775904970989273,1.0015260807456587,2.250525769366468
1768963295.0680504,0.7778795041972386,0.9991747580697488,2.25485589954098
1768963295.0808735,0.7798549122702515,0.9968310703533904,2.2591826204421275
1768963295.0898473,0.7818312104003973,0.9945057501817298,2.263518170433564
1768963295.13034,0.7818312104003973,0.9945057501817298,2.267841134228738
1768963295.1419969,0.785786410299198,0.989872244694978,2.2721729287666905
1768963295.148388,0.7877653182497607,0.9875720237931153,2.276501316733471
1768963295.1546533,0.7897450922437254,0.9852818523715274,2.280829358075196
1768963295.1611912,0.7917257413806845,0.9830069397067879,2.2851631736932156
1768963295.2353227,0.7937072446466016,0.9807340552668977,2.289487464323089
1768963295.2511992,0.7937072446466016,0.9807340552668977,2.293820590594171
1768963295.2583544,0.7976728440181853,0.9762283422932856,2.298147253203695
1768963295.2668931,0.7996569282876748,0.9739901389539208,2.302476632938845
1768963295.2748668,0.8016418730638009,0.9717642091343196,2.30680873013938
1768963295.3359401,0.8036276634907352,0.9695427668182731,2.311134366349434
1768963295.3480978,0.8056143146204395,0.9673386023713595,2.3154688407223936
1768963295.3641596,0.8076018056680123,0.9651362952670397,2.319793796203969
1768963295.3791137,0.8095901457206205,0.9651362952670397,2.324124531492964
1768963295.3963006,0.8115793319171366,0.9607702356724973,2.328454927608982
1768963295.4429972,0.8135693554819806,0.9585987546496526,2.3327819273507058
1768963295.45101,0.8135693554819806,0.9585987546496526,2.3371177653992445
1768963295.4630234,0.8155602313824437,0.9564441058965184,2.341441033357031
1768963295.4729848,0.8175519330756313,0.9542887026739946,2.345773140563674
1768963295.4839687,0.8215378500626531,0.9500179319523667,2.350101854301406
1768963295.5451617,0.8215378500626531,0.9500179319523667,2.35443023472809
1768963295.5554433,0.8235320538565427,0.9478949788598144,2.3587643947011205
1768963295.5662837,0.8255270959233096,0.9457859753721206,2.3630890526360604
1768963295.5767727,0.8275229558259434,0.9436786155945576,2.367422547323917
1768963295.5883458,0.8295196484574159,0.9415875147758322,2.371749598758674
1768963295.6462314,0.8315171593122429,0.9395004389002635,2.3760793762214076
1768963295.6569734,0.8335154915313973,0.9374246263835927,2.3804118772943963
1768963295.6672368,0.8355146482230403,0.9353599962265098,2.3847379423441684
1768963295.6784072,0.8375146149750786,0.9332993091299395,2.389072839272782
1768963295.688898,0.8395154065876914,0.9312544637762913,2.3933982498437754
1768963295.7505322,0.8435194127587996,0.9271811039275786,2.3977294398876268
1768963295.761478,0.8435194127587996,0.9271811039275786,2.402060302598834
1768963295.7681198,0.8455226335902576,0.9251596165245609,2.4063877910930613
1768963295.7753093,0.8475266568819194,0.9231442753700015,2.4107241042148915
1768963295.7827797,0.8495314973376842,0.9211443701146802,2.4150478967198676
1768963295.8637788,0.8535435670171206,0.9171580309960753,2.4193805140805473
1768963295.8710587,0.8535435670171206,0.9171580309960753,2.4237097603256363
1768963295.8779762,0.8555508025344322,0.9151784958005404,2.428038687782227
1768963295.8847494,0.8575588330811043,0.9132072164590833,2.432373385194752
1768963295.8926184,0.8595676675244869,0.91124870085796,2.436698628828996
1768963295.9699025,0.8635877031835721,0.9073492330241959,2.441032687429989
1768963295.9782255,0.8655989049563869,0.9054104982129928,2.4453603404563458
1768963295.9851553,0.8676108944912272,0.903482037776442,2.449690721578471
1768963295.9914052,0.8696236749040002,0.9015637768224046,2.4540238256263196
1768963295.9984798,0.8696236749040002,0.9015637768224046,2.4583505358714324
1768963296.0768836,0.8736515809900278,0.8977487346352963,2.4626860488211886
1768963296.0830956,0.8736515809900278,0.8977487346352963,2.4670121332214423
1768963296.0905569,0.8756667015698533,0.8958496858270555,2.4713439818947665
1768963296.0989108,0.8796992821392466,0.8920837368336939,2.475675516267291
1768963296.1778798,0.8817167314132647,0.8902101625244359,2.4800037077845904
1768963296.185725,0.8837349650289865,0.8883507530379754,2.4843406873742677
1768963296.1949906,0.8837349650289865,0.8883507530379754,2.488665229079302
1768963296.2042465,0.8857539579261217,0.8864903120387044,2.492998558369327
1768963296.212844,0.887773724518924,0.8846439187982614,2.497328548093696
1768963296.2818172,0.891815551960524,0.8809693976617188,2.5016582347215683
1768963296.2884867,0.891815551960524,0.8809693976617188,2.505993666868774
1768963296.2959216,0.8938376190553373,0.8791475755668207,2.5103197186944914
1768963296.3033452,0.8978840252960074,0.8755197459651082,2.514654540844335
1768963296.310207,0.8978840252960074,0.8755197459651082,2.518983012277961
1768963296.386891,0.9019334614127336,0.8719212404531853,2.5233142070292303
1768963296.398093,0.9039593172182647,0.870135992754892,2.5276481171881824
1768963296.4081225,0.9059859190526446,0.8683538121092247,2.531975692915571
1768963296.4180114,0.9080132811050609,0.866584975663702,2.5363120193443423
1768963296.4268909,0.9100413843829163,0.8648171027872579,2.54063900016722
1768963296.4872177,0.9120702375476433,0.8630604125818045,2.5449717152273177
1768963296.5005305,0.9140998381932003,0.8613107590549391,2.5493041301745465
1768963296.5059402,0.9161301784538743,0.8595660924041638,2.5536332427536332
1768963296.5138614,0.9181612724017776,0.8595660924041638,2.557971084054595
1768963296.5225406,0.9181612724017776,0.8578344321259376,2.562296603260799
1768963296.5916054,0.9222256625855435,0.8543818046832561,2.566630849986248
1768963296.6025884,0.9242589650774569,0.8526667967380047,2.5709617978125414
1768963296.6116283,0.9262930009058519,0.850958612142686,2.5752924593608197
1768963296.6208572,0.9262930009058519,0.850958612142686,2.5796288271993157
1768963296.6290002,0.9283277785989378,0.8492611405629745,2.5839559131886385
1768963296.6934059,0.9323995176940548,0.8458804705213224,2.5882917021052636
1768963296.7019806,0.9344364799108448,0.844199190101601,2.5926212122065895
1768963296.7074685,0.9344364799108448,0.844199190101601,2.5969534340075913
1768963296.713994,0.9364741693157284,0.8425264882924562,2.6012883568780967
1768963296.720587,0.940551725887043,0.8392008320681875,2.6056170216892904
1768963296.7950482,0.940551725887043,0.8392008320681875,2.6099543624914228
1768963296.8053071,0.9425915938477828,0.8375516213372649,2.6142824655593135
1768963296.814971,0.9446321745045387,0.835903179852161,2.6186162580608507
1768963296.8254857,0.9466734763265989,0.8342649930996792,2.622949765753858
1768963296.834707,0.9487154970415456,0.8326332138427313,2.627280020586347
1768963296.8457758,0.9507582290844537,0.8310059426160366,2.631618922136273
1768963296.9009347,0.9528016861640521,0.8293906203721553,2.6359456501483844
1768963296.9088073,0.9548458447934649,0.8277741576610329,2.6402810229622835
1768963296.9161441,0.9568907186864707,0.8261695486813563,2.6446131465547764
1768963296.9232147,0.9589363003180017,0.824569330062953,2.6489450017674496
1768963296.9307742,0.9609825874990081,0.8229753297848527,2.653282509341306
1768963297.0092428,0.9650772855014413,0.8198076608936057,2.657610858303736
1768963297.0197418,0.9650772855014413,0.8198076608936057,2.66194782020512
1768963297.026815,0.9671256919283756,0.8182357217896498,2.6662785920504515
1768963297.0340116,0.9712245982727162,0.8151046163312896,2.6706120571615184
1768963297.0401723,0.9732751043128886,0.8135507814988627,2.6749482022149405
1768963297.1213531,0.9753263007070896,0.8119993675112059,2.6792781823861564
1768963297.122561,0.9773782009070424,0.8119993675112059,2.68361674131303
1768963297.134978,0.9794307871874602,0.8089196854376433,2.6879461950295815
1768963297.14442,0.9814840678035118,0.8073895626175545,2.692281278715726
1768963297.1525044,0.9835380406087807,0.8058652839490793,2.6966160939706807
1768963297.218541,0.9855926983384224,0.8043450911417045,2.7009477147633216
1768963297.2300687,0.9855926983384224,0.8043450911417045,2.705287877816779
1768963297.2405486,0.9876480543092527,0.8028358805600881,2.709616048276507
1768963297.2505224,0.9917608062869349,0.7998260617837352,2.7139527583725074
1768963297.2600155,0.9938182083862651,0.7983305808792851,2.7182862778054036
1768963297.3265955,0.9938182083862651,0.7983305808792851,2.7226195477856097
1768963297.3368866,0.9958762900869506,0.7968407763173407,2.726958401629514
1768963297.3470764,0.9999944992563223,0.7938797513142347,2.7312882445475575
1768963297.3563077,1.0020546225773244,0.792410135085715,2.735626588047675
1768963297.3657227,1.0041154172466418,0.792410135085715,2.739958846878536
1768963297.4283204,1.0061768862968767,0.7894824938782895,2.744293773766418
1768963297.4378998,1.0061768862968767,0.7894824938782895,2.748631352728879
1768963297.4483738,1.008239032710524,0.7880294086766424,2.7529628765482927
1768963297.457876,1.0123653343865213,0.7851379273936012,2.7573028596053115
1768963297.4672282,1.0123653343865213,0.7851379273936012,2.761633894284844
1768963297.5315154,1.0164943061089287,0.7822664365342858,2.765970484955285
1768963297.5449696,1.0185597938315343,0.7808403507201762,2.7703068245975047
1768963297.5581152,1.020625941820655,0.7794179783975966,2.774640036911453
1768963297.5709984,1.020625941820655,0.7794179783975966,2.77898166483897
1768963297.5812924,1.0247602354617145,0.776592299284544,2.783311513035642
1768963297.6384344,1.026828372180876,0.7751889145854348,2.787649773518287
1768963297.6493428,1.026828372180876,0.7751889145854348,2.791984910621053
1768963297.659251,1.028897166202355,0.7737891487026778,2.7963198181728313
1768963297.66975,1.0330367281724435,0.7710082793195568,2.8006602266921656
1768963297.6795626,1.0330367281724435,0.7710082793195568,2.8049917960339887
1768963297.742852,1.0351074873055155,0.7696224316122754,2.8093317315150097
1768963297.7529118,1.039250971737788,0.7682463517956049,2.8136657040652446
1768963297.762493,1.039250971737788,0.7668722474693465,2.818002312748162
1768963297.7724419,1.0433970582780066,0.7641437803861163,2.8223415389632933
1768963297.782486,1.0433970582780066,0.7641437803861163,2.8266748360484395
1768963297.8508575,1.0475457364061622,0.7614352814128097,2.831016450872178
1768963297.8589845,1.04962104073593,0.7600862006021181,2.835349298050525
1768963297.8682775,1.04962104073593,0.7600862006021181,2.8396876129111
1768963297.8801973,1.0516969908749045,0.75874505834943,2.8440256951215694
1768963297.9553576,1.0558508161703857,0.7560759298364442,2.8483607256944308
1768963297.9658163,1.0579286971168456,0.7547523423367093,2.8527040233636303
1768963297.9752936,1.060007206769416,0.7534276666129145,2.8570357855280544
1768963297.9847898,1.0620863575836326,0.7521122046156674,2.8613758107657787
1768963297.9946308,1.0641661429265252,0.7508000422723522,2.8657127884517983
1768963298.061325,1.0662465609665916,0.7494926331498577,2.8700495574053337
1768963298.073183,1.0683276192938023,0.7481928332218942,2.874391730240029
1768963298.0830638,1.0704093019122158,0.7468934052783824,2.87872525925832
1768963298.0925546,1.0724916211247277,0.745602960142366,2.8830669982284096
1768963298.1027253,1.0724916211247277,0.745602960142366,2.8874029120359244
1768963298.1733873,1.076658138505244,0.743031698464157,2.891741423411877
1768963298.1856503,1.0787423423983853,0.743031698464157,2.8960825111858686
1768963298.1947565,1.080827166246569,0.7417551034361702,2.9004178117834285
1768963298.2092981,1.082912622198028,0.7404802741064322,2.9047612669995404
1768963298.2229698,1.082912622198028,0.7392142022524099,2.909096158726435
1768963298.27903,1.0870853907144786,0.7379484734537998,2.9134364157192576
1768963298.2930071,1.0870853907144786,0.7366900406275662,2.917776459360755
1768963298.3010223,1.0912606429188296,0.7354360855215816,2.9221135354085543
1768963298.3138413,1.0933492045541673,0.734185224937954,2.926458708544281
1768963298.3261507,1.0933492045541673,0.7329429019188534,2.930792621123258
1768963298.385265,1.0975281625467266,0.7304646668313768,2.9351346260812265
1768963298.3937488,1.0975281625467266,0.7304646668313768,2.939473667656625
1768963298.4054098,1.0996185645570475,0.7292328037397244,2.943812522173488
1768963298.416379,1.1017095780733765,0.7280053006707314,2.9481566695401775
1768963298.4289284,1.1058934462434367,0.7255646017630466,2.952492391548865
1768963298.491611,1.1079862974140586,0.7243526734103977,2.956836145976699
1768963298.4998655,1.1079862974140586,0.7243526734103977,2.9611742286743254
1768963298.5119467,1.1100797531691367,0.7231423708956534,2.9655148638295064
1768963298.5237405,1.112173816311041,0.72193763210793,2.969858027756907
1768963298.5358093,1.1142684895843433,0.7207384112823906,2.974195562025086
1768963298.597188,1.1184596462946899,0.7183512427638818,2.9785410665888055
1768963298.6046271,1.120556126355442,0.7171619852821219,2.982878234704055
1768963298.6169786,1.1226532097500141,0.7159794349265424,2.9872206518208215
1768963298.6255863,1.1247508947722622,0.7148009948634807,2.9915628757480275
1768963298.6352818,1.126849175352763,0.7148009948634807,2.995902224251902
1768963298.6460009,1.1289480629984017,0.712457640390248,3.000249478780395
1768963298.695279,1.1310475384849898,0.712457640390248,3.004585777697039
1768963298.7054007,1.1310475384849898,0.711288927734694,3.0089299772548266
1768963298.715574,1.1331476133156395,0.7101280067547886,3.013271305713122
1768963298.7256043,1.1352482814504503,0.7089698542183644,3.0176124695782844
1768963298.735615,1.137349541266361,0.7078157072215788,3.021958801599403
1768963298.7985852,1.141553842370968,0.7055205587987304,3.0262969492393093
1768963298.8115926,1.141553842370968,0.7055205587987304,3.030642930876567
1768963298.8237576,1.143656880376094,0.7043807243614352,3.0349834094711126
1768963298.8316233,1.1457605035404304,0.703242380692936,3.039326388975696
1768963298.8404682,1.1499695161049235,0.7009809942785176,3.04367184325173
1768963298.9020836,1.1520748980122697,0.6998543160044938,3.0480118405293113
1768963298.9099674,1.1541808714624686,0.6987350409540162,3.0523596030507356
1768963298.9246001,1.1562874221039179,0.6976160415673052,3.056699278446576
1768963298.9344897,1.1562874221039179,0.6976160415673052,3.061044073027467
1768963298.941772,1.1605022740875717,0.695394154639653,3.0653886953825684
1768963299.0034173,1.1605022740875717,0.695394154639653,3.069730542361526
1768963299.0099854,1.1647194497351232,0.6931884835765927,3.074080083739173
1768963299.024361,1.1647194497351232,0.6931884835765927,3.0784190036396013
1768963299.0331888,1.1668289008205894,0.6920883774697015,3.0827656118939366
1768963299.0416648,1.1710495384398592,0.6899050384483456,3.087109449195454
1768963299.1083546,1.1731607177031305,0.6888183282589074,3.091453145093561
1768963299.1215134,1.175272476803263,0.6877375272226568,3.0958018711103747
1768963299.1307285,1.1773848018177988,0.6866569998907093,3.1001426756011528
1768963299.1416392,1.179497703575527,0.685583453508864,3.10449109529053
