time,x,y,z,yaw
1768963278.1367402,-6.522413172425727e-16,3.345931182625599e-32,0.0,-1.2352118199911234e-16
1768963278.1866915,-6.522415551474126e-16,3.345934121275317e-32,0.0,-1.2352208895511868e-16
1768963278.2367227,-6.522413152809608e-16,3.345931158388103e-32,0.0,-1.2352248769416187e-16
1768963278.2867503,-6.522416623147276e-16,3.3459354450371015e-32,0.0,-1.235226934509064e-16
1768963278.3367777,-6.522417687363624e-16,3.345936759594844e-32,0.0,-1.2352307092278227e-16
1768963278.3867137,-6.522416824235578e-16,3.345935693432908e-32,0.0,-1.2352310458804117e-16
1768963278.4391031,-6.522421084593925e-16,3.345940955960233e-32,0.0,-1.2352286607683185e-16
1768963278.4867687,-6.522426124828606e-16,3.3459471818126794e-32,0.0,-1.2352333679276574e-16
1768963278.536715,-6.5224284119902125e-16,3.345950007007868e-32,0.0,-1.2352409905596223e-16
1768963278.5867987,-6.522426589930071e-16,3.345947756319801e-32,0.0,-1.2352445477053577e-16
1768963278.636805,-6.522430578163077e-16,3.345952682766407e-32,0.0,-1.2352465277234097e-16
1768963278.6867554,-6.522434266867626e-16,3.3459572392316215e-32,0.0,-1.2352487408697243e-16
1768963278.7367346,-6.522435700917447e-16,3.3459590106501107e-32,0.0,-1.2352548687772604e-16
1768963278.7867525,-6.52243874851996e-16,3.34596277524709e-32,0.0,-1.235261899462577e-16
1768963278.8368318,-6.522437832497433e-16,3.34596164372186e-32,0.0,-1.235263141438204e-16
1768963278.8868792,-6.522440412421064e-16,3.3459648306004146e-32,0.0,-1.2352736405271412e-16
1768963278.936795,-6.522444245224655e-16,3.345969565158734e-32,0.0,-1.2352738423807838e-16
1768963278.9867196,-6.522447859013547e-16,3.345974029197896e-32,0.0,-1.235280563300027e-16
1768963279.0368116,-6.522446196532728e-16,3.345971975565048e-32,0.0,-1.2352830640165626e-16
1768963279.086778,-6.522450517688508e-16,3.3459773134276753e-32,0.0,-1.235288526655502e-16
1768963279.1367898,-6.522455306556463e-16,3.3459832290630393e-32,0.0,-1.2352898441889682e-16
1768963279.1867805,-6.522453495030506e-16,3.3459809913081896e-32,0.0,-1.235288060351956e-16
1768963279.2368145,-6.522459620044205e-16,3.3459885574687926e-32,0.0,-1.23528833286465e-16
1768963279.2868211,-6.522460977315479e-16,3.345990234092961e-32,0.0,-1.2352895351378539e-16
1768963279.3367898,-6.522462480672992e-16,3.345992091187281e-32,0.0,-1.2352991299392405e-16
1768963279.386795,-6.522464883134057e-16,3.3459950589482834e-32,0.0,-1.235301301190074e-16
1768963279.436771,-6.522463543147258e-16,3.3459934036572973e-32,0.0,-1.2353024473409677e-16
1768963279.4868288,-6.522465157061594e-16,3.34599539732516e-32,0.0,-1.2353074060298338e-16
1768963279.5367703,-6.522468881360643e-16,3.34599999798802e-32,0.0,-1.235313217130765e-16
1768963279.5868185,-6.522469863817117e-16,3.3460012116439005e-32,0.0,-1.2353220009213302e-16
1768963279.6367795,-6.522467843326832e-16,3.3459987156871204e-32,0.0,-1.2353220472619987e-16
1768963279.68688,-6.52247258190801e-16,3.346004569361859e-32,0.0,-1.2353227548216995e-16
1768963279.7368097,-6.5224766429162e-16,3.3460095860278903e-32,0.0,-1.2353266610359222e-16
1768963279.7867098,-6.522479822478184e-16,3.34601351382671e-32,0.0,-1.2353272516167971e-16
1768963279.836818,-6.52248247491255e-16,3.34601679047157e-32,0.0,-1.2353305450586458e-16
1768963279.8870142,-6.522482794246173e-16,3.3460171849551665e-32,0.0,-1.2353312471268755e-16
1768963279.93678,-6.522485455841566e-16,3.3460204729091823e-32,0.0,-1.2353328159949766e-16
